股票代码,股票名称,综合评分,技术面评分,基本面评分,筹码面评分,热门板块评分,权重配置
601390,中国中铁,7.76,8.0,5.4,8.2,5.0,技术
600611,大众交通,7.75,8.0,7.2,6.3,5.0,技术
000558,天府文旅,7.74,8.0,5.4,8.0,5.0,技术
000576,甘化科工,7.74,8.0,5.4,8.0,5.0,技术
000789,万年青,7.74,8.0,5.4,8.0,5.0,技术
000826,启迪环境,7.74,8.0,5.4,8.0,5.0,技术
002613,北玻股份,7.74,8.0,5.4,8.0,5.0,技术
002846,英联股份,7.74,8.0,5.4,8.0,5.0,技术
600369,西南证券,7.74,8.0,5.4,8.0,5.0,技术
600500,中化国际,7.74,8.0,5.4,8.0,5.0,技术
600518,康美药业,7.74,8.0,5.4,8.0,5.0,技术
600567,山鹰国际,7.74,8.0,5.4,8.0,5.0,技术
600975,新五丰,7.74,8.0,5.4,8.0,5.0,技术
601668,中国建筑,7.74,8.0,5.4,8.0,5.0,技术
603038,华立股份,7.74,8.0,5.4,8.0,5.0,技术
000003,PT金田A,7.74,8.5,5.4,4.0,5.0,技术
002590,万安科技,7.73,7.75,8.1,7.2,5.0,技术
600531,豫光金铅,7.73,8.0,8.1,5.2,5.0,技术
000031,大悦城,7.72,8.0,5.4,7.8,5.0,技术
600162,香江控股,7.72,8.0,5.4,7.8,5.0,技术
000060,中金岭南,7.71,8.0,8.1,5.0,5.0,技术
002736,国信证券,7.71,7.5,8.1,9.0,5.0,技术
600161,天坛生物,7.71,7.5,8.1,9.0,5.0,技术
600248,陕建股份,7.71,8.0,5.4,7.7,5.0,技术
600377,宁沪高速,7.71,7.5,8.1,9.0,5.0,技术
600559,老白干酒,7.71,7.5,8.1,9.0,5.0,技术
600597,光明乳业,7.71,7.5,8.1,9.0,5.0,技术
600864,哈投股份,7.71,7.5,8.1,9.0,5.0,技术
600928,西安银行,7.71,7.5,8.1,9.0,5.0,技术
601860,紫金银行,7.71,7.5,8.1,9.0,5.0,技术
000995,皇台酒业,7.69,8.0,5.4,7.5,5.0,技术
002191,劲嘉股份,7.69,8.0,5.4,7.5,5.0,技术
600126,杭钢股份,7.69,8.0,5.4,7.5,5.0,技术
600239,云南城投,7.69,8.0,5.4,7.5,5.0,技术
600303,曙光股份,7.69,8.0,5.4,7.5,5.0,技术
000010,美丽生态,7.67,8.0,5.4,7.3,5.0,技术
600657,信达地产,7.67,8.0,5.4,7.3,5.0,技术
002236,大华股份,7.66,8.0,5.4,7.2,5.0,技术
002302,西部建设,7.66,7.5,8.1,8.5,5.0,技术
002526,山东矿机,7.66,8.0,5.4,7.2,5.0,技术
600223,福瑞达,7.66,7.5,8.1,8.5,5.0,技术
600316,洪都航空,7.66,8.0,5.4,7.2,5.0,技术
600405,动力源,7.66,8.0,5.4,7.2,5.0,技术
600727,鲁北化工,7.66,7.5,8.1,8.5,5.0,技术
600905,三峡能源,7.66,7.5,8.1,8.5,5.0,技术
600917,重庆燃气,7.66,7.5,8.1,8.5,5.0,技术
601990,南京证券,7.66,7.5,8.1,8.5,5.0,技术
603035,常熟汽饰,7.66,8.0,5.4,7.2,5.0,技术
603194,中力股份,7.66,8.0,5.4,7.2,5.0,技术
603197,保隆科技,7.66,8.0,5.4,7.2,5.0,技术
603501,豪威集团,7.66,8.0,5.4,7.2,5.0,技术
603683,晶华新材,7.66,7.5,8.1,8.5,5.0,技术
000517,荣安地产,7.64,8.0,5.4,7.0,5.0,技术
000610,西安旅游,7.64,8.0,5.4,7.0,5.0,技术
000828,东莞控股,7.64,7.5,8.1,8.3,5.0,技术
002097,山河智能,7.64,8.0,5.4,7.0,5.0,技术
002259,升达林业,7.64,8.0,5.4,7.0,5.0,技术
002480,新筑股份,7.64,8.0,5.4,7.0,5.0,技术
002551,尚荣医疗,7.64,8.0,5.4,7.0,5.0,技术
002562,兄弟科技,7.64,8.0,5.4,7.0,5.0,技术
002579,中京电子,7.64,8.0,5.4,7.0,5.0,技术
002875,安奈儿,7.64,8.0,5.4,7.0,5.0,技术
002997,瑞鹄模具,7.64,8.0,5.4,7.0,5.0,技术
600212,绿能慧充,7.64,8.0,5.4,7.0,5.0,技术
600825,新华传媒,7.64,8.0,5.4,7.0,5.0,技术
600884,杉杉股份,7.64,8.0,5.4,7.0,5.0,技术
601002,晋亿实业,7.64,8.0,5.4,7.0,5.0,技术
603350,安乃达,7.64,8.0,5.4,7.0,5.0,技术
603380,易德龙,7.64,8.0,5.4,7.0,5.0,技术
603717,天域生物,7.64,8.0,5.4,7.0,5.0,技术
002948,青岛银行,7.63,7.5,8.1,8.2,5.0,技术
600605,汇通能源,7.63,7.5,8.1,8.2,5.0,技术
002907,华森制药,7.62,7.5,7.2,9.0,5.0,技术
000166,申万宏源,7.61,7.5,8.1,8.0,5.0,技术
000560,我爱我家,7.61,8.0,5.4,6.7,5.0,技术
000731,四川美丰,7.61,7.5,8.1,8.0,5.0,技术
000860,顺鑫农业,7.61,7.5,8.1,8.0,5.0,技术
002007,华兰生物,7.61,7.5,8.1,8.0,5.0,技术
002226,江南化工,7.61,7.5,8.1,8.0,5.0,技术
002673,西部证券,7.61,7.5,8.1,8.0,5.0,技术
600059,古越龙山,7.61,7.5,8.1,8.0,5.0,技术
600197,伊力特,7.61,7.5,8.1,8.0,5.0,技术
600422,昆药集团,7.61,7.5,8.1,8.0,5.0,技术
600717,天津港,7.61,7.5,8.1,8.0,5.0,技术
600789,鲁抗医药,7.61,7.5,8.1,8.0,5.0,技术
600893,航发动力,7.61,7.75,8.1,6.0,5.0,技术
600956,新天绿能,7.61,7.5,8.1,8.0,5.0,技术
601059,信达证券,7.61,7.5,8.1,8.0,5.0,技术
601766,中国中车,7.61,7.5,8.1,8.0,5.0,技术
601929,吉视传媒,7.61,8.0,5.4,6.7,5.0,技术
603229,奥翔药业,7.61,7.5,8.1,8.0,5.0,技术
603310,巍华新材,7.61,7.5,8.1,8.0,5.0,技术
603439,三力制药,7.61,7.5,8.1,8.0,5.0,技术
603716,塞力医疗,7.61,8.0,5.4,6.7,5.0,技术
002183,怡亚通,7.59,8.0,5.4,6.5,5.0,技术
002210,飞马国际,7.59,8.0,5.4,6.5,5.0,技术
002616,长青集团,7.59,7.5,8.1,7.8,5.0,技术
600425,青松建化,7.59,7.5,8.1,7.8,5.0,技术
600449,宁夏建材,7.59,7.5,8.1,7.8,5.0,技术
600609,金杯汽车,7.59,7.5,8.1,7.8,5.0,技术
600663,陆家嘴,7.59,7.5,8.1,7.8,5.0,技术
600816,建元信托,7.59,7.5,8.1,7.8,5.0,技术
603103,横店影视,7.59,8.0,5.4,6.5,5.0,技术
603348,文灿股份,7.59,7.5,8.1,7.8,5.0,技术
000099,中信海直,7.58,7.5,8.1,7.7,5.0,技术
000783,长江证券,7.58,7.5,8.1,7.7,5.0,技术
000983,山西焦煤,7.58,7.5,8.1,7.7,5.0,技术
002103,广博股份,7.58,7.5,8.1,7.7,5.0,技术
600415,小商品城,7.58,7.5,8.1,7.7,5.0,技术
600570,恒生电子,7.58,7.5,8.1,7.7,5.0,技术
603027,千禾味业,7.58,7.5,8.1,7.7,5.0,技术
603339,四方科技,7.58,7.5,8.1,7.7,5.0,技术
002549,凯美特气,7.57,8.0,5.4,6.3,5.0,技术
000425,徐工机械,7.56,7.5,8.1,7.5,5.0,技术
000552,甘肃能化,7.56,7.5,8.1,7.5,5.0,技术
000682,东方电子,7.56,7.5,8.1,7.5,5.0,技术
000968,蓝焰控股,7.56,7.5,8.1,7.5,5.0,技术
002053,云南能投,7.56,7.5,8.1,7.5,5.0,技术
002265,建设工业,7.56,7.5,8.1,7.5,5.0,技术
002943,宇晶股份,7.56,8.0,8.1,3.5,5.0,技术
002998,优彩资源,7.56,7.5,8.1,7.5,5.0,技术
600017,日照港,7.56,7.5,8.1,7.5,5.0,技术
600530,交大昂立,7.56,7.5,8.1,7.5,5.0,技术
601718,际华集团,7.56,7.5,8.1,7.5,5.0,技术
601789,宁波建工,7.56,7.5,8.1,7.5,5.0,技术
603590,康辰药业,7.56,7.5,8.1,7.5,5.0,技术
603637,镇海股份,7.56,7.5,8.1,7.5,5.0,技术
002180,纳思达,7.54,8.0,5.4,6.0,5.0,技术
002456,欧菲光,7.54,7.5,7.2,8.2,5.0,技术
600123,兰花科创,7.54,7.5,8.1,7.3,5.0,技术
000810,创维数字,7.53,7.5,8.1,7.2,5.0,技术
002011,盾安环境,7.53,7.5,8.1,7.2,5.0,技术
002096,易普力,7.53,7.5,8.1,7.2,5.0,技术
002401,中远海科,7.53,7.5,8.1,7.2,5.0,技术
002439,启明星辰,7.53,7.5,8.1,7.2,5.0,技术
002531,天顺风能,7.53,7.5,8.1,7.2,5.0,技术
002608,江苏国信,7.53,7.5,8.1,7.2,5.0,技术
002730,电光科技,7.53,7.5,8.1,7.2,5.0,技术
002797,第一创业,7.53,7.5,8.1,7.2,5.0,技术
600170,上海建工,7.53,7.5,8.1,7.2,5.0,技术
600551,时代出版,7.53,7.5,8.1,7.2,5.0,技术
600845,宝信软件,7.53,7.5,8.1,7.2,5.0,技术
600894,广日股份,7.53,7.5,8.1,7.2,5.0,技术
600980,北矿科技,7.53,7.5,8.1,7.2,5.0,技术
600997,开滦股份,7.53,7.5,8.1,7.2,5.0,技术
601512,中新集团,7.53,7.5,8.1,7.2,5.0,技术
603060,国检集团,7.53,7.5,8.1,7.2,5.0,技术
603255,鼎际得,7.53,7.5,8.1,7.2,5.0,技术
603332,苏州龙杰,7.53,7.5,8.1,7.2,5.0,技术
603809,豪能股份,7.53,7.5,8.1,7.2,5.0,技术
603950,长源东谷,7.53,7.5,8.1,7.2,5.0,技术
600619,海立股份,7.52,7.5,7.2,8.0,5.0,技术
600771,广誉远,7.52,7.5,7.2,8.0,5.0,技术
600790,轻纺城,7.52,7.5,7.2,8.0,5.0,技术
000563,陕国投A,7.51,7.5,8.1,7.0,5.0,技术
000650,仁和药业,7.51,7.5,8.1,7.0,5.0,技术
000822,山东海化,7.51,7.5,8.1,7.0,5.0,技术
000966,长源电力,7.51,7.5,8.1,7.0,5.0,技术
000981,山子高科,7.51,8.0,5.4,5.7,5.0,技术
002056,横店东磁,7.51,7.5,8.1,7.0,5.0,技术
002073,软控股份,7.51,7.5,8.1,7.0,5.0,技术
002101,广东鸿图,7.51,7.5,8.1,7.0,5.0,技术
002215,诺普信,7.51,7.5,8.1,7.0,5.0,技术
002286,保龄宝,7.51,7.5,8.1,7.0,5.0,技术
002345,潮宏基,7.51,7.5,8.1,7.0,5.0,技术
002543,万和电气,7.51,7.5,8.1,7.0,5.0,技术
002629,仁智股份,7.51,8.0,5.4,5.7,5.0,技术
002706,良信股份,7.51,7.5,8.1,7.0,5.0,技术
600284,浦东建设,7.51,7.5,8.1,7.0,5.0,技术
600418,江淮汽车,7.51,7.5,8.1,7.0,5.0,技术
600519,贵州茅台,7.51,7.5,8.1,7.0,5.0,技术
600548,深高速,7.51,7.5,8.1,7.0,5.0,技术
600720,中交设计,7.51,7.5,8.1,7.0,5.0,技术
600746,江苏索普,7.51,7.5,8.1,7.0,5.0,技术
601077,渝农商行,7.51,7.5,8.1,7.0,5.0,技术
601858,中国科传,7.51,7.5,8.1,7.0,5.0,技术
601956,东贝集团,7.51,7.5,8.1,7.0,5.0,技术
603072,天和磁材,7.51,7.5,8.1,7.0,5.0,技术
603076,乐惠国际,7.51,7.5,8.1,7.0,5.0,技术
603082,北自科技,7.51,7.5,8.1,7.0,5.0,技术
603109,神驰机电,7.51,7.5,8.1,7.0,5.0,技术
603218,日月股份,7.51,7.5,8.1,7.0,5.0,技术
603303,得邦照明,7.51,7.5,8.1,7.0,5.0,技术
603375,盛景微,7.51,7.5,8.1,7.0,5.0,技术
002121,科陆电子,7.49,8.0,5.4,5.5,5.0,技术
002241,歌尔股份,7.49,7.5,8.1,6.8,5.0,技术
600967,内蒙一机,7.49,7.5,8.1,6.8,5.0,技术
603101,汇嘉时代,7.49,7.5,7.2,7.7,5.0,技术
002299,圣农发展,7.48,7.5,8.1,6.7,5.0,技术
600416,湘电股份,7.48,7.5,8.1,6.7,5.0,技术
000856,冀东装备,7.47,7.5,7.2,7.5,5.0,技术
600155,华创云信,7.47,7.5,7.2,7.5,5.0,技术
000014,沙河股份,7.46,7.5,8.1,6.5,5.0,技术
000559,万向钱潮,7.46,7.75,8.1,4.5,5.0,技术
000591,太阳能,7.46,7.5,8.1,6.5,5.0,技术
002035,华帝股份,7.46,7.5,8.1,6.5,5.0,技术
002457,青龙管业,7.46,7.5,8.1,6.5,5.0,技术
002774,快意电梯,7.46,7.5,8.1,6.5,5.0,技术
002815,崇达技术,7.46,7.5,8.1,6.5,5.0,技术
600582,天地科技,7.46,7.5,8.1,6.5,5.0,技术
600655,豫园股份,7.46,7.5,8.1,6.5,5.0,技术
601033,永兴股份,7.46,7.5,8.1,6.5,5.0,技术
603000,人民网,7.46,7.5,8.1,6.5,5.0,技术
603214,爱婴室,7.46,7.5,8.1,6.5,5.0,技术
000006,深振业A,7.44,7.5,5.4,9.0,5.0,技术
002086,东方海洋,7.44,7.5,8.1,6.3,5.0,技术
002276,万马股份,7.44,7.5,8.1,6.3,5.0,技术
002458,益生股份,7.44,7.5,7.2,7.2,5.0,技术
002602,世纪华通,7.44,7.5,7.2,7.2,5.0,技术
002688,金河生物,7.44,7.5,7.2,7.2,5.0,技术
002777,久远银海,7.44,7.5,8.1,6.3,5.0,技术
600038,中直股份,7.44,7.5,8.1,6.3,5.0,技术
600143,金发科技,7.44,7.5,8.1,6.3,5.0,技术
600834,申通地铁,7.44,7.5,7.2,7.2,5.0,技术
600857,宁波中百,7.44,7.5,5.4,9.0,5.0,技术
601633,长城汽车,7.44,7.5,5.4,9.0,5.0,技术
603198,迎驾贡酒,7.44,7.5,5.4,9.0,5.0,技术
002827,高争民爆,7.43,7.25,8.1,8.2,5.0,技术
600623,华谊集团,7.43,7.5,8.1,6.2,5.0,技术
600602,云赛智联,7.42,7.5,7.2,7.0,5.0,技术
600822,上海物贸,7.42,7.5,7.2,7.0,5.0,技术
002021,中捷资源,7.41,7.5,8.1,6.0,5.0,技术
002195,岩山科技,7.41,7.5,8.1,6.0,5.0,技术
603119,浙江荣泰,7.41,7.5,8.1,6.0,5.0,技术
603191,望变电气,7.41,7.5,8.1,6.0,5.0,技术
000016,深康佳A,7.39,7.5,5.4,8.5,5.0,技术
000868,安凯客车,7.39,7.5,5.4,8.5,5.0,技术
002052,同洲电子,7.39,7.5,5.4,8.5,5.0,技术
600448,华纺股份,7.39,7.5,5.4,8.5,5.0,技术
600545,卓郎智能,7.39,7.5,5.4,8.5,5.0,技术
600976,健民集团,7.39,7.5,5.4,8.5,5.0,技术
601086,国芳集团,7.39,7.5,5.4,8.5,5.0,技术
601555,东吴证券,7.39,7.5,8.1,5.8,5.0,技术
603810,丰山集团,7.39,7.5,5.4,8.5,5.0,技术
600675,中华企业,7.37,7.5,5.4,8.3,5.0,技术
603779,威龙股份,7.37,7.5,5.4,8.3,5.0,技术
002515,金字火腿,7.36,7.5,5.4,8.2,5.0,技术
002803,吉宏股份,7.36,7.5,8.1,5.5,5.0,技术
000498,山东路桥,7.34,7.5,5.4,8.0,5.0,技术
000568,泸州老窖,7.34,7.5,5.4,8.0,5.0,技术
000707,双环科技,7.34,7.5,5.4,8.0,5.0,技术
000712,锦龙股份,7.34,7.5,5.4,8.0,5.0,技术
000757,浩物股份,7.34,7.5,5.4,8.0,5.0,技术
000930,中粮科技,7.34,7.5,5.4,8.0,5.0,技术
002037,保利联合,7.34,7.5,5.4,8.0,5.0,技术
002102,能特科技,7.34,7.5,5.4,8.0,5.0,技术
002129,TCL中环,7.34,7.5,5.4,8.0,5.0,技术
002385,大北农,7.34,7.5,5.4,8.0,5.0,技术
002475,立讯精密,7.34,7.5,5.4,8.0,5.0,技术
002623,亚玛顿,7.34,7.5,5.4,8.0,5.0,技术
002821,凯莱英,7.34,7.5,5.4,8.0,5.0,技术
002982,湘佳股份,7.34,7.5,5.4,8.0,5.0,技术
600326,西藏天路,7.34,7.5,5.4,8.0,5.0,技术
600375,汉马科技,7.34,7.5,5.4,8.0,5.0,技术
600503,华丽家族,7.34,7.5,5.4,8.0,5.0,技术
600533,栖霞建设,7.34,7.5,5.4,8.0,5.0,技术
600653,申华控股,7.34,7.5,5.4,8.0,5.0,技术
600812,华北制药,7.34,7.5,5.4,8.0,5.0,技术
601003,柳钢股份,7.34,7.5,5.4,8.0,5.0,技术
601877,正泰电器,7.34,7.5,5.4,8.0,5.0,技术
603150,万朗磁塑,7.34,7.75,5.4,6.0,5.0,技术
603330,天洋新材,7.34,7.5,5.4,8.0,5.0,技术
603520,司太立,7.34,7.5,5.4,8.0,5.0,技术
603569,长久物流,7.34,7.5,5.4,8.0,5.0,技术
002484,江海股份,7.33,7.25,8.1,7.2,5.0,技术
002055,得润电子,7.32,7.5,5.4,7.8,5.0,技术
600037,歌华有线,7.32,7.5,5.4,7.8,5.0,技术
600615,鑫源智造,7.32,7.5,5.4,7.8,5.0,技术
600692,亚通股份,7.32,7.5,5.4,7.8,5.0,技术
600763,通策医疗,7.32,7.5,5.4,7.8,5.0,技术
600971,恒源煤电,7.32,7.5,5.4,7.8,5.0,技术
601568,北元集团,7.32,7.5,5.4,7.8,5.0,技术
000776,广发证券,7.31,7.5,5.4,7.7,5.0,技术
000977,浪潮信息,7.31,7.5,5.4,7.7,5.0,技术
002030,达安基因,7.31,7.5,5.4,7.7,5.0,技术
002095,生意宝,7.31,7.5,5.4,7.7,5.0,技术
002205,国统股份,7.31,7.5,5.4,7.7,5.0,技术
002338,奥普光电,7.31,7.25,8.1,7.0,5.0,技术
002362,汉王科技,7.31,7.5,5.4,7.7,5.0,技术
002455,百川股份,7.31,7.5,5.4,7.7,5.0,技术
002468,申通快递,7.31,7.0,8.1,9.0,5.0,技术
002832,比音勒芬,7.31,7.5,5.4,7.7,5.0,技术
600176,中国巨石,7.31,7.5,8.1,5.0,5.0,技术
600718,东软集团,7.31,7.5,5.4,7.7,5.0,技术
601519,大智慧,7.31,7.5,5.4,7.7,5.0,技术
601727,上海电气,7.31,7.5,5.4,7.7,5.0,技术
601881,中国银河,7.31,7.0,8.1,9.0,5.0,技术
603236,移远通信,7.31,7.5,5.4,7.7,5.0,技术
603259,药明康德,7.31,7.5,5.4,7.7,5.0,技术
603980,吉华集团,7.31,7.5,5.4,7.7,5.0,技术
002049,紫光国微,7.29,7.5,5.4,7.5,5.0,技术
002167,东方锆业,7.29,7.5,5.4,7.5,5.0,技术
002542,中化岩土,7.29,7.5,5.4,7.5,5.0,技术
002646,天佑德酒,7.29,7.5,5.4,7.5,5.0,技术
002880,卫光生物,7.29,7.5,5.4,7.5,5.0,技术
601158,重庆水务,7.29,7.5,5.4,7.5,5.0,技术
603019,中科曙光,7.29,7.5,5.4,7.5,5.0,技术
603100,川仪股份,7.29,7.5,5.4,7.5,5.0,技术
603370,华新精科,7.29,7.5,5.4,7.5,5.0,技术
002184,海得控制,7.26,7.5,5.4,7.2,5.0,技术
002212,天融信,7.26,7.5,5.4,7.2,5.0,技术
002332,仙琚制药,7.26,7.0,8.1,8.5,5.0,技术
002733,雄韬股份,7.26,7.0,8.1,8.5,5.0,技术
002734,利民股份,7.26,7.0,8.1,8.5,5.0,技术
002783,凯龙股份,7.26,7.25,8.1,6.5,5.0,技术
002826,易明医药,7.26,7.0,8.1,8.5,5.0,技术
600071,凤凰光学,7.26,7.5,5.4,7.2,5.0,技术
600702,舍得酒业,7.26,7.5,5.4,7.2,5.0,技术
600708,光明地产,7.26,7.5,5.4,7.2,5.0,技术
600722,金牛化工,7.26,7.5,5.4,7.2,5.0,技术
601882,海天精工,7.26,7.5,5.4,7.2,5.0,技术
603053,成都燃气,7.26,7.0,8.1,8.5,5.0,技术
603058,永吉股份,7.26,7.25,8.1,6.5,5.0,技术
603351,威尔药业,7.26,7.5,5.4,7.2,5.0,技术
603379,三美股份,7.26,7.25,8.1,6.5,5.0,技术
603566,普莱柯,7.26,7.0,8.1,8.5,5.0,技术
603662,柯力传感,7.26,7.5,5.4,7.2,5.0,技术
603688,石英股份,7.26,7.5,5.4,7.2,5.0,技术
000623,吉林敖东,7.24,7.5,5.4,7.0,5.0,技术
000702,正虹科技,7.24,7.5,5.4,7.0,5.0,技术
002020,京新药业,7.24,7.25,8.1,6.3,5.0,技术
002148,北纬科技,7.24,7.5,5.4,7.0,5.0,技术
002227,奥特迅,7.24,7.5,5.4,7.0,5.0,技术
002239,奥特佳,7.24,7.5,5.4,7.0,5.0,技术
002287,奇正藏药,7.24,7.5,5.4,7.0,5.0,技术
002311,海大集团,7.24,7.5,5.4,7.0,5.0,技术
002376,新北洋,7.24,7.5,5.4,7.0,5.0,技术
002410,广联达,7.24,7.5,5.4,7.0,5.0,技术
002530,金财互联,7.24,7.5,5.4,7.0,5.0,技术
002692,远程股份,7.24,7.5,5.4,7.0,5.0,技术
002723,小崧股份,7.24,7.5,5.4,7.0,5.0,技术
002749,国光股份,7.24,7.0,8.1,8.3,5.0,技术
600187,国中水务,7.24,7.5,5.4,7.0,5.0,技术
600376,首开股份,7.24,7.5,5.4,7.0,5.0,技术
600389,江山股份,7.24,7.25,8.1,6.3,5.0,技术
600436,片仔癀,7.24,7.5,5.4,7.0,5.0,技术
600491,龙元建设,7.24,7.5,5.4,7.0,5.0,技术
600520,三佳科技,7.24,7.0,8.1,8.3,5.0,技术
600587,新华医疗,7.24,7.5,5.4,7.0,5.0,技术
600671,天目药业,7.24,7.5,5.4,7.0,5.0,技术
600831,广电网络,7.24,7.5,5.4,7.0,5.0,技术
600985,淮北矿业,7.24,7.5,5.4,7.0,5.0,技术
600992,贵绳股份,7.24,7.5,5.4,7.0,5.0,技术
601137,博威合金,7.24,7.5,5.4,7.0,5.0,技术
603030,全筑股份,7.24,7.5,5.4,7.0,5.0,技术
603062,麦加芯彩,7.24,7.5,5.4,7.0,5.0,技术
603319,美湖股份,7.24,7.5,5.4,7.0,5.0,技术
603707,健友股份,7.24,7.5,5.4,7.0,5.0,技术
603713,密尔克卫,7.24,7.5,5.4,7.0,5.0,技术
603776,永安行,7.24,7.5,5.4,7.0,5.0,技术
603897,长城科技,7.24,7.5,5.4,7.0,5.0,技术
603985,恒润股份,7.24,7.5,5.4,7.0,5.0,技术
002324,普利特,7.23,7.25,8.1,6.2,5.0,技术
002939,长城证券,7.23,7.0,8.1,8.2,5.0,技术
603159,上海亚虹,7.23,7.25,8.1,6.2,5.0,技术
000670,盈方微,7.22,7.5,5.4,6.8,5.0,技术
002165,红宝丽,7.22,7.5,5.4,6.8,5.0,技术
600684,珠江股份,7.22,7.5,5.4,6.8,5.0,技术
000625,长安汽车,7.21,7.0,8.1,8.0,5.0,技术
000989,九芝堂,7.21,7.0,8.1,8.0,5.0,技术
002263,大东南,7.21,7.0,8.1,8.0,5.0,技术
002550,千红制药,7.21,7.0,8.1,8.0,5.0,技术
002971,和远气体,7.21,7.0,8.1,8.0,5.0,技术
600063,皖维高新,7.21,7.5,5.4,6.7,5.0,技术
600104,上汽集团,7.21,7.0,8.1,8.0,5.0,技术
600117,西宁特钢,7.21,7.0,8.1,8.0,5.0,技术
600178,东安动力,7.21,7.5,5.4,6.7,5.0,技术
600368,五洲交通,7.21,7.0,8.1,8.0,5.0,技术
600529,山东药玻,7.21,7.5,5.4,6.7,5.0,技术
600639,浦东金桥,7.21,7.0,8.1,8.0,5.0,技术
601868,中国能建,7.21,7.0,8.1,8.0,5.0,技术
603272,联翔股份,7.21,7.5,5.4,6.7,5.0,技术
603567,珍宝岛,7.21,7.0,8.1,8.0,5.0,技术
603689,皖天然气,7.21,7.0,8.1,8.0,5.0,技术
000831,中国稀土,7.19,7.5,5.4,6.5,5.0,技术
002244,滨江集团,7.19,7.0,8.1,7.8,5.0,技术
002403,爱仕达,7.19,7.5,5.4,6.5,5.0,技术
002421,达实智能,7.19,7.5,5.4,6.5,5.0,技术
002932,明德生物,7.19,7.5,5.4,6.5,5.0,技术
600438,通威股份,7.19,7.5,5.4,6.5,5.0,技术
601222,林洋能源,7.19,7.0,8.1,7.8,5.0,技术
603899,晨光股份,7.19,7.5,5.4,6.5,5.0,技术
002896,中大力德,7.18,7.0,8.1,7.7,5.0,技术
600446,金证股份,7.18,7.0,8.1,7.7,5.0,技术
600621,华鑫股份,7.18,7.0,8.1,7.7,5.0,技术
600731,湖南海利,7.18,7.0,8.1,7.7,5.0,技术
601595,上海电影,7.18,7.0,8.1,7.7,5.0,技术
603976,正川股份,7.18,7.0,8.1,7.7,5.0,技术
600539,狮头股份,7.17,7.5,5.4,6.3,5.0,技术
600588,用友网络,7.17,7.5,5.4,6.3,5.0,技术
000690,宝新能源,7.16,7.0,8.1,7.5,5.0,技术
002283,天润工业,7.16,7.0,8.1,7.5,5.0,技术
600406,国电南瑞,7.16,7.0,8.1,7.5,5.0,技术
600895,张江高科,7.16,7.0,8.1,7.5,5.0,技术
601636,旗滨集团,7.16,7.0,8.1,7.5,5.0,技术
603300,海南华铁,7.16,7.0,8.1,7.5,5.0,技术
603767,中马传动,7.16,7.0,8.1,7.5,5.0,技术
002541,鸿路钢构,7.14,7.5,5.4,6.0,5.0,技术
002897,意华股份,7.14,7.25,5.4,8.0,5.0,技术
600916,中国黄金,7.14,7.0,8.1,7.3,5.0,技术
603337,杰克科技,7.14,7.5,5.4,6.0,5.0,技术
603786,科博达,7.14,7.5,5.4,6.0,5.0,技术
000537,绿发电力,7.13,7.0,8.1,7.2,5.0,技术
000795,英洛华,7.13,7.0,8.1,7.2,5.0,技术
000998,隆平高科,7.13,7.0,8.1,7.2,5.0,技术
002015,协鑫能科,7.13,7.0,8.1,7.2,5.0,技术
600379,宝光股份,7.13,7.0,8.1,7.2,5.0,技术
600458,时代新材,7.13,7.0,8.1,7.2,5.0,技术
600528,中铁工业,7.13,7.0,8.1,7.2,5.0,技术
601958,金钼股份,7.13,7.25,8.1,5.2,5.0,技术
000021,深科技,7.11,7.0,8.1,7.0,5.0,技术
000062,深圳华强,7.11,7.0,8.1,7.0,5.0,技术
000932,华菱钢铁,7.11,7.0,8.1,7.0,5.0,技术
002017,东信和平,7.11,7.0,8.1,7.0,5.0,技术
002152,广电运通,7.11,7.0,8.1,7.0,5.0,技术
002469,三维化学,7.11,7.0,8.1,7.0,5.0,技术
002479,富春环保,7.11,7.0,8.1,7.0,5.0,技术
002670,国盛证券,7.11,7.0,8.1,7.0,5.0,技术
002901,大博医疗,7.11,7.0,8.1,7.0,5.0,技术
002917,金奥博,7.11,7.0,8.1,7.0,5.0,技术
002980,华盛昌,7.11,7.0,8.1,7.0,5.0,技术
600150,中国船舶,7.11,7.0,8.1,7.0,5.0,技术
600315,上海家化,7.11,7.0,8.1,7.0,5.0,技术
600513,联环药业,7.11,7.0,8.1,7.0,5.0,技术
600704,物产中大,7.11,7.0,8.1,7.0,5.0,技术
600821,金开新能,7.11,7.0,8.1,7.0,5.0,技术
601008,连云港,7.11,7.0,8.1,7.0,5.0,技术
601022,宁波远洋,7.11,7.0,8.1,7.0,5.0,技术
601177,杭齿前进,7.11,7.0,8.1,7.0,5.0,技术
601216,君正集团,7.11,7.0,8.1,7.0,5.0,技术
601949,中国出版,7.11,7.0,8.1,7.0,5.0,技术
603219,富佳股份,7.11,7.0,8.1,7.0,5.0,技术
603289,泰瑞机器,7.11,7.0,8.1,7.0,5.0,技术
603395,红四方,7.11,7.0,8.1,7.0,5.0,技术
603693,江苏新能,7.11,7.0,8.1,7.0,5.0,技术
603788,宁波高发,7.11,7.0,8.1,7.0,5.0,技术
603915,国茂股份,7.11,7.0,8.1,7.0,5.0,技术
000066,中国长城,7.09,7.5,5.4,5.5,5.0,技术
002272,川润股份,7.09,7.25,5.4,7.5,5.0,技术
