股票代码,股票名称,综合评分,技术面评分,基本面评分,筹码面评分,热门板块评分,权重配置
603718,海利生物,6.29,5.25,5.4,7.7,5.0,基本
603938,三孚股份,6.29,6.0,8.1,4.5,5.0,基本
000001,平安银行,6.28,4.0,5.4,8.0,5.0,基本
000158,常山北明,6.28,6.0,5.4,7.5,5.0,基本
000517,荣安地产,6.28,8.0,5.4,7.0,5.0,基本
000607,华媒控股,6.28,4.75,5.4,7.8,5.0,基本
000610,西安旅游,6.28,8.0,5.4,7.0,5.0,基本
002097,山河智能,6.28,8.0,5.4,7.0,5.0,基本
002259,升达林业,6.28,8.0,5.4,7.0,5.0,基本
002480,新筑股份,6.28,8.0,5.4,7.0,5.0,基本
002551,尚荣医疗,6.28,8.0,5.4,7.0,5.0,基本
002562,兄弟科技,6.28,8.0,5.4,7.0,5.0,基本
002579,中京电子,6.28,8.0,5.4,7.0,5.0,基本
002773,康弘药业,6.28,6.0,5.4,7.5,5.0,基本
002805,丰元股份,6.28,2.0,5.4,8.5,5.0,基本
002875,安奈儿,6.28,8.0,5.4,7.0,5.0,基本
002997,瑞鹄模具,6.28,8.0,5.4,7.0,5.0,基本
600066,宇通客车,6.28,4.0,5.4,8.0,5.0,基本
600212,绿能慧充,6.28,8.0,5.4,7.0,5.0,基本
600429,三元股份,6.28,2.0,5.4,8.5,5.0,基本
600791,京能置业,6.28,4.75,5.4,7.8,5.0,基本
600825,新华传媒,6.28,8.0,5.4,7.0,5.0,基本
600884,杉杉股份,6.28,8.0,5.4,7.0,5.0,基本
601002,晋亿实业,6.28,8.0,5.4,7.0,5.0,基本
601577,长沙银行,6.28,4.0,5.4,8.0,5.0,基本
603350,安乃达,6.28,8.0,5.4,7.0,5.0,基本
603380,易德龙,6.28,8.0,5.4,7.0,5.0,基本
603477,巨星农牧,6.28,6.0,5.4,7.5,5.0,基本
603717,天域生物,6.28,8.0,5.4,7.0,5.0,基本
002320,海峡股份,6.27,1.0,7.2,6.7,5.0,基本
002487,大金重工,6.27,2.5,8.1,5.3,5.0,基本
002735,王子新材,6.27,1.0,7.2,6.7,5.0,基本
603090,宏盛股份,6.27,5.75,8.1,4.5,5.0,基本
000651,格力电器,6.26,3.0,5.4,8.2,5.0,基本
002746,仙坛股份,6.26,5.75,5.4,7.5,5.0,基本
002747,埃斯顿,6.26,7.0,5.4,7.2,5.0,基本
002765,蓝黛科技,6.26,7.0,5.4,7.2,5.0,基本
002775,文科股份,6.26,5.75,5.4,7.5,5.0,基本
002850,科达利,6.26,7.0,5.4,7.2,5.0,基本
002966,苏州银行,6.26,3.0,5.4,8.2,5.0,基本
600486,扬农化工,6.26,9.0,5.4,6.7,5.0,基本
600612,老凤祥,6.26,7.0,5.4,7.2,5.0,基本
600622,光大嘉宝,6.26,3.0,5.4,8.2,5.0,基本
601677,明泰铝业,6.26,5.75,5.4,7.5,5.0,基本
601963,重庆银行,6.26,3.0,5.4,8.2,5.0,基本
603086,先达股份,6.26,7.0,5.4,7.2,5.0,基本
002452,长高电新,6.25,1.5,8.1,5.5,5.0,基本
002627,三峡旅游,6.25,3.5,8.1,5.0,5.0,基本
601811,新华文轩,6.25,8.5,5.4,6.8,5.0,基本
603896,寿仙谷,6.25,4.5,5.4,7.8,5.0,基本
002189,中光学,6.24,4.75,5.4,7.7,5.0,基本
002622,皓宸医疗,6.24,4.75,5.4,7.7,5.0,基本
002793,罗欣药业,6.24,4.75,5.4,7.7,5.0,基本
600217,中再资环,6.24,4.75,5.4,7.7,5.0,基本
600322,津投城开,6.24,4.75,5.4,7.7,5.0,基本
600689,上海三毛,6.24,4.75,5.4,7.7,5.0,基本
601020,华钰矿业,6.24,3.5,7.2,6.0,5.0,基本
000410,沈阳机床,6.23,3.5,5.4,8.0,5.0,基本
000623,吉林敖东,6.23,7.5,5.4,7.0,5.0,基本
000702,正虹科技,6.23,7.5,5.4,7.0,5.0,基本
000767,晋控电力,6.23,3.5,5.4,8.0,5.0,基本
000885,城发环境,6.23,9.5,5.4,6.5,5.0,基本
002148,北纬科技,6.23,7.5,5.4,7.0,5.0,基本
002227,奥特迅,6.23,7.5,5.4,7.0,5.0,基本
002239,奥特佳,6.23,7.5,5.4,7.0,5.0,基本
002287,奇正藏药,6.23,7.5,5.4,7.0,5.0,基本
002311,海大集团,6.23,7.5,5.4,7.0,5.0,基本
002376,新北洋,6.23,7.5,5.4,7.0,5.0,基本
002410,广联达,6.23,7.5,5.4,7.0,5.0,基本
002437,誉衡药业,6.23,4.25,5.4,7.8,5.0,基本
002530,金财互联,6.23,7.5,5.4,7.0,5.0,基本
002692,远程股份,6.23,7.5,5.4,7.0,5.0,基本
002723,小崧股份,6.23,7.5,5.4,7.0,5.0,基本
002912,中新赛克,6.23,1.5,5.4,8.5,5.0,基本
002955,鸿合科技,6.23,3.5,5.4,8.0,5.0,基本
600022,山东钢铁,6.23,3.5,5.4,8.0,5.0,基本
600110,诺德股份,6.23,3.5,5.4,8.0,5.0,基本
600187,国中水务,6.23,7.5,5.4,7.0,5.0,基本
600376,首开股份,6.23,7.5,5.4,7.0,5.0,基本
600435,北方导航,6.23,9.5,5.4,6.5,5.0,基本
600436,片仔癀,6.23,7.5,5.4,7.0,5.0,基本
600491,龙元建设,6.23,7.5,5.4,7.0,5.0,基本
600587,新华医疗,6.23,7.5,5.4,7.0,5.0,基本
600671,天目药业,6.23,7.5,5.4,7.0,5.0,基本
600831,广电网络,6.23,7.5,5.4,7.0,5.0,基本
600985,淮北矿业,6.23,7.5,5.4,7.0,5.0,基本
600992,贵绳股份,6.23,7.5,5.4,7.0,5.0,基本
601069,西部黄金,6.23,9.5,5.4,6.5,5.0,基本
601137,博威合金,6.23,7.5,5.4,7.0,5.0,基本
603030,全筑股份,6.23,7.5,5.4,7.0,5.0,基本
603062,麦加芯彩,6.23,7.5,5.4,7.0,5.0,基本
603319,美湖股份,6.23,7.5,5.4,7.0,5.0,基本
603707,健友股份,6.23,7.5,5.4,7.0,5.0,基本
603713,密尔克卫,6.23,7.5,5.4,7.0,5.0,基本
603776,永安行,6.23,7.5,5.4,7.0,5.0,基本
603897,长城科技,6.23,7.5,5.4,7.0,5.0,基本
603958,哈森股份,6.23,5.5,5.4,7.5,5.0,基本
603985,恒润股份,6.23,7.5,5.4,7.0,5.0,基本
600237,铜峰电子,6.22,2.5,7.2,6.2,5.0,基本
603130,云中马,6.22,2.5,8.1,5.2,5.0,基本
603588,高能环境,6.22,5.25,8.1,4.5,5.0,基本
000812,陕西金叶,6.21,2.5,5.4,8.2,5.0,基本
000850,华茂股份,6.21,2.0,8.1,5.3,5.0,基本
002036,联创电子,6.21,6.5,5.4,7.2,5.0,基本
002135,东南网架,6.21,2.0,8.1,5.3,5.0,基本
002382,蓝帆医疗,6.21,6.5,5.4,7.2,5.0,基本
002420,毅昌科技,6.21,7.25,5.4,7.0,5.0,基本
002570,贝因美,6.21,5.25,5.4,7.5,5.0,基本
002601,龙佰集团,6.21,7.25,5.4,7.0,5.0,基本
002645,华宏科技,6.21,6.5,5.4,7.2,5.0,基本
002847,盐津铺子,6.21,5.25,5.4,7.5,5.0,基本
002929,润建股份,6.21,6.5,5.4,7.2,5.0,基本
600305,恒顺醋业,6.21,5.25,5.4,7.5,5.0,基本
600590,泰豪科技,6.21,8.5,5.4,6.7,5.0,基本
600690,海尔智家,6.21,2.5,5.4,8.2,5.0,基本
600769,祥龙电业,6.21,5.25,5.4,7.5,5.0,基本
603418,友升股份,6.21,8.5,5.4,6.7,5.0,基本
000572,海马汽车,6.2,1.0,8.1,5.5,5.0,基本
002270,华明装备,6.2,3.0,8.1,5.0,5.0,基本
600295,鄂尔多斯,6.2,3.0,8.1,5.0,5.0,基本
600877,电科芯片,6.2,1.0,8.1,5.5,5.0,基本
601611,中国核建,6.2,1.0,8.1,5.5,5.0,基本
000570,苏常柴A,6.19,4.25,5.4,7.7,5.0,基本
000912,泸天化,6.19,4.25,5.4,7.7,5.0,基本
002728,特一药业,6.19,1.0,7.2,6.5,5.0,基本
600808,马钢股份,6.19,6.25,5.4,7.2,5.0,基本
603092,德力佳,6.19,4.25,5.4,7.7,5.0,基本
603180,金牌家居,6.19,4.25,5.4,7.7,5.0,基本
603613,国联股份,6.19,6.25,5.4,7.2,5.0,基本
603668,天马科技,6.19,4.25,5.4,7.7,5.0,基本
000513,丽珠集团,6.18,7.0,5.4,7.0,5.0,基本
000581,威孚高科,6.18,7.0,5.4,7.0,5.0,基本
000619,海螺新材,6.18,3.0,5.4,8.0,5.0,基本
000895,双汇发展,6.18,3.0,5.4,8.0,5.0,基本
000915,华特达因,6.18,3.0,5.4,8.0,5.0,基本
002048,宁波华翔,6.18,7.0,5.4,7.0,5.0,基本
002177,御银股份,6.18,9.0,5.4,6.5,5.0,基本
002198,嘉应制药,6.18,3.0,5.4,8.0,5.0,基本
002230,科大讯飞,6.18,7.0,5.4,7.0,5.0,基本
002370,亚太药业,6.18,1.0,5.4,8.5,5.0,基本
002432,九安医疗,6.18,3.0,5.4,8.0,5.0,基本
002470,金正大,6.18,3.0,5.4,8.0,5.0,基本
002527,新时达,6.18,7.0,5.4,7.0,5.0,基本
002633,申科股份,6.18,1.0,5.4,8.5,5.0,基本
002915,中欣氟材,6.18,7.0,5.4,7.0,5.0,基本
002920,德赛西威,6.18,9.0,5.4,6.5,5.0,基本
600007,中国国贸,6.18,9.0,5.4,6.5,5.0,基本
600180,瑞茂通,6.18,7.0,5.4,7.0,5.0,基本
600202,哈空调,6.18,3.0,5.4,8.0,5.0,基本
600216,浙江医药,6.18,7.0,5.4,7.0,5.0,基本
600478,科力远,6.18,3.0,5.4,8.0,5.0,基本
600649,城投控股,6.18,7.0,5.4,7.0,5.0,基本
600676,交运股份,6.18,9.0,5.4,6.5,5.0,基本
600726,华电能源,6.18,3.0,5.4,8.0,5.0,基本
600872,中炬高新,6.18,7.0,5.4,7.0,5.0,基本
600873,梅花生物,6.18,7.0,5.4,7.0,5.0,基本
600933,爱柯迪,6.18,7.0,5.4,7.0,5.0,基本
600938,中国海油,6.18,3.0,5.4,8.0,5.0,基本
600993,马应龙,6.18,3.0,5.4,8.0,5.0,基本
601058,赛轮轮胎,6.18,3.0,5.4,8.0,5.0,基本
601099,太平洋,6.18,7.0,5.4,7.0,5.0,基本
601919,中远海控,6.18,3.0,5.4,8.0,5.0,基本
601998,中信银行,6.18,3.0,5.4,8.0,5.0,基本
603098,森特股份,6.18,9.0,5.4,6.5,5.0,基本
603118,共进股份,6.18,7.0,5.4,7.0,5.0,基本
603201,常润股份,6.18,7.0,5.4,7.0,5.0,基本
603275,众辰科技,6.18,7.0,5.4,7.0,5.0,基本
603323,苏农银行,6.18,3.0,5.4,8.0,5.0,基本
603383,顶点软件,6.18,7.0,5.4,7.0,5.0,基本
603400,华之杰,6.18,7.0,5.4,7.0,5.0,基本
603658,安图生物,6.18,7.0,5.4,7.0,5.0,基本
603666,亿嘉和,6.18,7.0,5.4,7.0,5.0,基本
603833,欧派家居,6.18,7.0,5.4,7.0,5.0,基本
603937,丽岛新材,6.18,7.0,5.4,7.0,5.0,基本
603995,甬金股份,6.18,7.0,5.4,7.0,5.0,基本
600477,杭萧钢构,6.17,4.75,7.2,5.5,5.0,基本
600577,精达股份,6.17,4.75,8.1,4.5,5.0,基本
000069,华侨城A,6.16,6.75,5.4,7.0,5.0,基本
000560,我爱我家,6.16,8.0,5.4,6.7,5.0,基本
000639,西王食品,6.16,2.0,5.4,8.2,5.0,基本
000837,秦川机床,6.16,6.0,5.4,7.2,5.0,基本
002022,科华生物,6.16,4.75,5.4,7.5,5.0,基本
002069,獐子岛,6.16,4.75,5.4,7.5,5.0,基本
002291,遥望科技,6.16,4.75,5.4,7.5,5.0,基本
002605,姚记科技,6.16,6.0,5.4,7.2,5.0,基本
002878,元隆雅图,6.16,4.75,5.4,7.5,5.0,基本
600159,大龙地产,6.16,4.75,5.4,7.5,5.0,基本
600333,长春燃气,6.16,4.75,5.4,7.5,5.0,基本
600512,腾达建设,6.16,4.75,5.4,7.5,5.0,基本
601929,吉视传媒,6.16,8.0,5.4,6.7,5.0,基本
603209,兴通股份,6.16,2.0,5.4,8.2,5.0,基本
603381,永臻股份,6.16,6.0,5.4,7.2,5.0,基本
603486,科沃斯,6.16,6.0,5.4,7.2,5.0,基本
603716,塞力医疗,6.16,8.0,5.4,6.7,5.0,基本
603799,华友钴业,6.16,6.75,5.4,7.0,5.0,基本
603906,龙蟠科技,6.16,2.75,5.4,8.0,5.0,基本
000151,中成股份,6.15,3.5,5.4,7.8,5.0,基本
000670,盈方微,6.15,7.5,5.4,6.8,5.0,基本
002165,红宝丽,6.15,7.5,5.4,6.8,5.0,基本
600684,珠江股份,6.15,7.5,5.4,6.8,5.0,基本
000420,吉林化纤,6.14,5.75,5.4,7.2,5.0,基本
000601,韶能股份,6.14,5.75,5.4,7.2,5.0,基本
002193,如意集团,6.14,5.75,5.4,7.2,5.0,基本
002427,尤夫股份,6.14,5.75,5.4,7.2,5.0,基本
002669,康达新材,6.14,5.75,5.4,7.2,5.0,基本
002922,伊戈尔,6.14,2.5,8.1,5.0,5.0,基本
002928,华夏航空,6.14,5.75,5.4,7.2,5.0,基本
600595,中孚实业,6.14,2.5,8.1,5.0,5.0,基本
600719,大连热电,6.14,5.75,5.4,7.2,5.0,基本
600733,北汽蓝谷,6.14,5.75,5.4,7.2,5.0,基本
600963,岳阳林纸,6.14,5.75,5.4,7.2,5.0,基本
601126,四方股份,6.14,2.5,8.1,5.0,5.0,基本
603081,大丰实业,6.14,5.75,5.4,7.2,5.0,基本
603879,永悦科技,6.14,5.75,5.4,7.2,5.0,基本
000333,美的集团,6.13,2.5,5.4,8.0,5.0,基本
000516,国际医学,6.13,8.5,5.4,6.5,5.0,基本
000590,古汉医药,6.13,8.5,5.4,6.5,5.0,基本
000709,河钢股份,6.13,6.5,5.4,7.0,5.0,基本
002277,友阿股份,6.13,6.5,5.4,7.0,5.0,基本
002285,世联行,6.13,2.5,5.4,8.0,5.0,基本
002575,群兴玩具,6.13,6.5,5.4,7.0,5.0,基本
002739,万达电影,6.13,8.5,5.4,6.5,5.0,基本
002858,力盛体育,6.13,6.5,5.4,7.0,5.0,基本
002885,京泉华,6.13,2.5,5.4,8.0,5.0,基本
002938,鹏鼎控股,6.13,8.5,5.4,6.5,5.0,基本
600000,浦发银行,6.13,6.5,5.4,7.0,5.0,基本
600060,海信视像,6.13,3.75,5.4,7.7,5.0,基本
600288,大恒科技,6.13,2.5,5.4,8.0,5.0,基本
600721,百花医药,6.13,2.5,5.4,8.0,5.0,基本
600741,华域汽车,6.13,8.5,5.4,6.5,5.0,基本
601005,重庆钢铁,6.13,6.5,5.4,7.0,5.0,基本
601011,宝泰隆,6.13,2.5,5.4,8.0,5.0,基本
601567,三星医疗,6.13,6.5,5.4,7.0,5.0,基本
601898,中煤能源,6.13,2.5,5.4,8.0,5.0,基本
601908,京运通,6.13,6.5,5.4,7.0,5.0,基本
603173,福斯达,6.13,8.5,5.4,6.5,5.0,基本
603777,来伊份,6.13,2.5,5.4,8.0,5.0,基本
603959,百利科技,6.13,4.5,5.4,7.5,5.0,基本
603991,至正股份,6.13,8.5,5.4,6.5,5.0,基本
002429,兆驰股份,6.12,3.5,8.1,4.7,5.0,基本
603661,恒林股份,6.12,3.25,5.4,7.8,5.0,基本
000509,华塑控股,6.11,4.25,5.4,7.5,5.0,基本
000766,通化金马,6.11,1.5,5.4,8.2,5.0,基本
002172,澳洋健康,6.11,3.5,5.4,7.7,5.0,基本
002314,南山控股,6.11,4.25,5.4,7.5,5.0,基本
002389,航天彩虹,6.11,6.25,5.4,7.0,5.0,基本
002501,利源股份,6.11,6.25,5.4,7.0,5.0,基本
002510,天汽模,6.11,6.25,5.4,7.0,5.0,基本
002829,星网宇达,6.11,3.5,5.4,7.7,5.0,基本
002866,传艺科技,6.11,6.25,5.4,7.0,5.0,基本
600063,皖维高新,6.11,7.5,5.4,6.7,5.0,基本
600178,东安动力,6.11,7.5,5.4,6.7,5.0,基本
600354,敦煌种业,6.11,1.0,7.2,6.3,5.0,基本
600529,山东药玻,6.11,7.5,5.4,6.7,5.0,基本
600665,天地源,6.11,4.25,5.4,7.5,5.0,基本
600748,上实发展,6.11,3.5,5.4,7.7,5.0,基本
601001,晋控煤业,6.11,4.25,5.4,7.5,5.0,基本
601996,丰林集团,6.11,4.25,5.4,7.5,5.0,基本
603123,翠微股份,6.11,4.25,5.4,7.5,5.0,基本
603272,联翔股份,6.11,7.5,5.4,6.7,5.0,基本
603656,泰禾智能,6.11,6.25,5.4,7.0,5.0,基本
603733,仙鹤股份,6.11,6.25,5.4,7.0,5.0,基本
000719,中原传媒,6.1,3.0,5.4,7.8,5.0,基本
002654,万润科技,6.1,9.0,5.4,6.3,5.0,基本
002741,光华科技,6.1,9.0,5.4,6.3,5.0,基本
002943,宇晶股份,6.1,8.0,8.1,3.5,5.0,基本
600346,恒力石化,6.1,2.0,8.1,5.0,5.0,基本
600536,中国软件,6.1,7.0,5.4,6.8,5.0,基本
600783,鲁信创投,6.1,2.0,8.1,5.0,5.0,基本
600807,济高发展,6.1,3.0,5.4,7.8,5.0,基本
601777,千里科技,6.1,7.0,5.4,6.8,5.0,基本
603097,江苏华辰,6.1,2.0,8.1,5.0,5.0,基本
603365,水星家纺,6.1,3.0,5.4,7.8,5.0,基本
002109,兴化股份,6.09,5.25,5.4,7.2,5.0,基本
002369,卓翼科技,6.09,5.25,5.4,7.2,5.0,基本
002989,中天精装,6.09,7.25,5.4,6.7,5.0,基本
600960,渤海汽车,6.09,5.25,5.4,7.2,5.0,基本
601666,平煤股份,6.09,5.25,5.4,7.2,5.0,基本
000029,深深房A,6.08,6.0,5.4,7.0,5.0,基本
000599,青岛双星,6.08,2.0,5.4,8.0,5.0,基本
000612,焦作万方,6.08,1.0,8.1,5.2,5.0,基本
002046,国机精工,6.08,1.0,8.1,5.2,5.0,基本
002077,大港股份,6.08,6.0,5.4,7.0,5.0,基本
002133,广宇集团,6.08,6.0,5.4,7.0,5.0,基本
002149,西部材料,6.08,1.0,8.1,5.2,5.0,基本
002183,怡亚通,6.08,8.0,5.4,6.5,5.0,基本
002210,飞马国际,6.08,8.0,5.4,6.5,5.0,基本
002631,德尔未来,6.08,4.0,5.4,7.5,5.0,基本
002886,沃特股份,6.08,6.0,5.4,7.0,5.0,基本
002945,华林证券,6.08,6.0,5.4,7.0,5.0,基本
002963,豪尔赛,6.08,2.0,5.4,8.0,5.0,基本
600084,中信尼雅,6.08,4.75,5.4,7.3,5.0,基本
600221,海航控股,6.08,2.0,5.4,8.0,5.0,基本
600467,好当家,6.08,2.0,5.4,8.0,5.0,基本
600483,福能股份,6.08,2.0,5.4,8.0,5.0,基本
601997,贵阳银行,6.08,2.0,5.4,8.0,5.0,基本
603103,横店影视,6.08,8.0,5.4,6.5,5.0,基本
603207,小方制药,6.08,6.0,5.4,7.0,5.0,基本
603260,合盛硅业,6.08,2.0,5.4,8.0,5.0,基本
603816,顾家家居,6.08,6.0,5.4,7.0,5.0,基本
603863,松炀资源,6.08,6.0,5.4,7.0,5.0,基本
603880,南卫股份,6.08,6.0,5.4,7.0,5.0,基本
603900,莱绅通灵,6.08,6.0,5.4,7.0,5.0,基本
603917,合力科技,6.08,6.0,5.4,7.0,5.0,基本
603939,益丰药房,6.08,6.0,5.4,7.0,5.0,基本
603968,醋化股份,6.08,6.0,5.4,7.0,5.0,基本
000917,电广传媒,6.07,1.0,7.2,6.2,5.0,基本
603667,五洲新春,6.07,3.75,8.1,4.5,5.0,基本
000586,汇源通信,6.06,5.75,5.4,7.0,5.0,基本
000790,华神科技,6.06,3.0,5.4,7.7,5.0,基本
000802,北京文化,6.06,1.0,5.4,8.2,5.0,基本
002123,梦网科技,6.06,5.75,5.4,7.0,5.0,基本
002307,北新路桥,6.06,1.0,5.4,8.2,5.0,基本
002408,齐翔腾达,6.06,5.75,5.4,7.0,5.0,基本
002557,洽洽食品,6.06,5.75,5.4,7.0,5.0,基本
002593,日上集团,6.06,1.0,5.4,8.2,5.0,基本
002694,顾地科技,6.06,5.75,5.4,7.0,5.0,基本
002959,小熊电器,6.06,7.0,5.4,6.7,5.0,基本
002984,森麒麟,6.06,3.0,5.4,7.7,5.0,基本
600099,林海股份,6.06,5.75,5.4,7.0,5.0,基本
600200,600200,6.06,5.75,6.3,6.0,5.0,基本
600231,凌钢股份,6.06,3.0,5.4,7.7,5.0,基本
603124,江南新材,6.06,9.0,5.4,6.2,5.0,基本
603156,养元饮品,6.06,9.0,5.4,6.2,5.0,基本
603359,东珠生态,6.06,9.0,5.4,6.2,5.0,基本
603800,洪田股份,6.06,5.75,5.4,7.0,5.0,基本
002072,凯瑞德,6.05,8.5,5.4,6.3,5.0,基本
002467,二六三,6.05,8.5,5.4,6.3,5.0,基本
002714,牧原股份,6.05,8.5,5.4,6.3,5.0,基本
000713,国投丰乐,6.04,4.75,5.4,7.2,5.0,基本
002290,禾盛新材,6.04,3.5,8.1,4.5,5.0,基本
600148,长春一东,6.04,4.75,5.4,7.2,5.0,基本
600203,福日电子,6.04,4.75,5.4,7.2,5.0,基本
600227,赤天化,6.04,2.75,5.4,7.7,5.0,基本
600339,中油工程,6.04,4.75,5.4,7.2,5.0,基本
600666,奥瑞德,6.04,4.75,5.4,7.2,5.0,基本
600688,上海石化,6.04,4.75,5.4,7.2,5.0,基本
600711,盛屯矿业,6.04,1.5,8.1,5.0,5.0,基本
601169,北京银行,6.04,4.75,5.4,7.2,5.0,基本
603488,展鹏科技,6.04,4.75,5.4,7.2,5.0,基本
603616,韩建河山,6.04,4.75,5.4,7.2,5.0,基本
603729,龙韵股份,6.04,4.75,5.4,7.2,5.0,基本
603920,世运电路,6.04,5.5,8.1,4.0,5.0,基本
000631,顺发恒能,6.03,4.25,5.4,7.3,5.0,基本
000831,中国稀土,6.03,7.5,5.4,6.5,5.0,基本
002403,爱仕达,6.03,7.5,5.4,6.5,5.0,基本
002418,康盛股份,6.03,3.5,5.4,7.5,5.0,基本
002421,达实智能,6.03,7.5,5.4,6.5,5.0,基本
002651,利君股份,6.03,3.5,5.4,7.5,5.0,基本
002686,亿利达,6.03,3.5,5.4,7.5,5.0,基本
002888,惠威科技,6.03,3.5,5.4,7.5,5.0,基本
002932,明德生物,6.03,7.5,5.4,6.5,5.0,基本
600067,冠城新材,6.03,1.5,5.4,8.0,5.0,基本
600152,维科技术,6.03,3.5,5.4,7.5,5.0,基本
600438,通威股份,6.03,7.5,5.4,6.5,5.0,基本
600546,山煤国际,6.03,1.5,5.4,8.0,5.0,基本
603091,众鑫股份,6.03,3.5,5.4,7.5,5.0,基本
603899,晨光股份,6.03,7.5,5.4,6.5,5.0,基本
600201,生物股份,6.02,2.5,7.2,5.7,5.0,基本
603052,可川科技,6.02,5.25,8.1,4.0,5.0,基本
603225,新凤鸣,6.02,2.0,8.1,4.8,5.0,基本
000633,合金投资,6.01,2.5,5.4,7.7,5.0,基本
000701,厦门信达,6.01,3.25,5.4,7.5,5.0,基本
000721,西安饮食,6.01,2.5,5.4,7.7,5.0,基本
002128,电投能源,6.01,2.5,5.4,7.7,5.0,基本
002224,三力士,6.01,5.25,5.4,7.0,5.0,基本
002238,天威视讯,6.01,3.25,5.4,7.5,5.0,基本
002344,海宁皮城,6.01,2.5,5.4,7.7,5.0,基本
002666,德联集团,6.01,5.25,5.4,7.0,5.0,基本
002855,捷荣技术,6.01,5.25,5.4,7.0,5.0,基本
002903,宇环数控,6.01,5.25,5.4,7.0,5.0,基本
600192,长城电工,6.01,5.25,5.4,7.0,5.0,基本
600516,方大炭素,6.01,2.5,5.4,7.7,5.0,基本
600566,济川药业,6.01,2.5,5.4,7.7,5.0,基本
600761,安徽合力,6.01,7.25,5.4,6.5,5.0,基本
600981,苏豪汇鸿,6.01,3.25,5.4,7.5,5.0,基本
601111,中国国航,6.01,2.5,5.4,7.7,5.0,基本
603002,宏昌电子,6.01,8.5,5.4,6.2,5.0,基本
603596,伯特利,6.01,7.25,5.4,6.5,5.0,基本
603757,大元泵业,6.01,7.25,5.4,6.5,5.0,基本
603871,嘉友国际,6.01,3.25,5.4,7.5,5.0,基本
000661,长春高新,6.0,6.0,5.4,6.8,5.0,基本
002064,华峰化学,6.0,1.0,8.1,5.0,5.0,基本
002378,章源钨业,6.0,1.0,8.1,5.0,5.0,基本
002549,凯美特气,6.0,8.0,5.4,6.3,5.0,基本
002853,皮阿诺,6.0,1.0,8.1,5.0,5.0,基本
600078,澄星股份,6.0,2.0,5.4,7.8,5.0,基本
600865,百大集团,6.0,1.0,8.1,5.0,5.0,基本
603308,应流股份,6.0,1.0,8.1,5.0,5.0,基本
603334,丰倍生物,6.0,2.0,5.4,7.8,5.0,基本
002679,福建金森,5.99,2.25,5.4,7.7,5.0,基本
600419,天润乳业,5.99,6.25,5.4,6.7,5.0,基本
600626,申达股份,5.99,4.25,5.4,7.2,5.0,基本
600661,昂立教育,5.99,4.25,5.4,7.2,5.0,基本
603280,南方路机,5.99,2.25,5.4,7.7,5.0,基本
000637,茂化实华,5.98,3.0,5.4,7.5,5.0,基本
000759,中百集团,5.98,1.0,5.4,8.0,5.0,基本
002012,凯恩股份,5.98,1.0,5.4,8.0,5.0,基本
002329,皇氏集团,5.98,1.0,5.4,8.0,5.0,基本
002397,梦洁股份,5.98,3.0,5.4,7.5,5.0,基本
002831,裕同科技,5.98,1.0,5.4,8.0,5.0,基本
002870,香山股份,5.98,5.0,5.4,7.0,5.0,基本
600189,泉阳泉,5.98,3.0,5.4,7.5,5.0,基本
600234,科新发展,5.98,3.0,5.4,7.5,5.0,基本
600292,远达环保,5.98,3.0,5.4,7.5,5.0,基本
600396,华电辽能,5.98,7.0,5.4,6.5,5.0,基本
600506,统一股份,5.98,1.0,5.4,8.0,5.0,基本
600569,安阳钢铁,5.98,3.0,5.4,7.5,5.0,基本
600613,神奇制药,5.98,3.0,5.4,7.5,5.0,基本
600703,三安光电,5.98,7.0,5.4,6.5,5.0,基本
600751,海航科技,5.98,7.0,5.4,6.5,5.0,基本
600869,远东股份,5.98,9.0,5.4,6.0,5.0,基本
601088,中国神华,5.98,1.0,5.4,8.0,5.0,基本
601211,国泰海通,5.98,1.0,5.4,8.0,5.0,基本
601318,中国平安,5.98,1.0,5.4,8.0,5.0,基本
601336,新华保险,5.98,1.0,5.4,8.0,5.0,基本
601616,广电电气,5.98,7.0,5.4,6.5,5.0,基本
603014,威高血净,5.98,3.0,5.4,7.5,5.0,基本
603169,兰石重装,5.98,1.0,5.4,8.0,5.0,基本
603556,海兴电力,5.98,3.0,5.4,7.5,5.0,基本
603936,博敏电子,5.98,5.0,5.4,7.0,5.0,基本
600391,航发科技,5.97,4.75,8.1,4.0,5.0,基本
000421,南京公用,5.96,2.0,5.4,7.7,5.0,基本
002016,世荣兆业,5.96,4.75,5.4,7.0,5.0,基本
002032,苏泊尔,5.96,4.75,5.4,7.0,5.0,基本
002146,荣盛发展,5.96,4.75,5.4,7.0,5.0,基本
002374,中锐股份,5.96,2.0,5.4,7.7,5.0,基本
002445,中南文化,5.96,4.75,5.4,7.0,5.0,基本
002617,露笑科技,5.96,6.0,5.4,6.7,5.0,基本
002663,普邦股份,5.96,4.75,5.4,7.0,5.0,基本
002766,索菱股份,5.96,6.75,5.4,6.5,5.0,基本
002905,金逸影视,5.96,4.75,5.4,7.0,5.0,基本
600246,万通发展,5.96,4.75,5.4,7.0,5.0,基本
600267,海正药业,5.96,4.75,5.4,7.0,5.0,基本
600579,中化装备,5.96,4.75,5.4,7.0,5.0,基本
600635,大众公用,5.96,2.0,5.4,7.7,5.0,基本
600691,潞化科技,5.96,4.75,5.4,7.0,5.0,基本
