股票代码,股票名称,综合评分,技术面评分,基本面评分,筹码面评分,热门板块评分,权重配置
603931,格林达,6.33,4.75,8.1,7.0,5.0,综合
603967,中创物流,6.33,4.75,8.1,7.0,5.0,综合
000880,潍柴重机,6.32,7.0,8.1,5.0,5.0,综合
002389,航天彩虹,6.32,6.25,5.4,7.0,5.0,综合
002501,利源股份,6.32,6.25,5.4,7.0,5.0,综合
002510,天汽模,6.32,6.25,5.4,7.0,5.0,综合
002866,传艺科技,6.32,6.25,5.4,7.0,5.0,综合
600019,宝钢股份,6.32,3.0,8.1,8.5,5.0,综合
603318,水发燃气,6.32,3.0,8.1,8.5,5.0,综合
603656,泰禾智能,6.32,6.25,5.4,7.0,5.0,综合
603733,仙鹤股份,6.32,6.25,5.4,7.0,5.0,综合
000837,秦川机床,6.31,6.0,5.4,7.2,5.0,综合
002141,贤丰控股,6.31,4.75,5.4,8.3,5.0,综合
002219,新里程,6.31,4.75,5.4,8.3,5.0,综合
002431,棕榈股份,6.31,4.75,5.4,8.3,5.0,综合
002524,光正眼科,6.31,4.75,5.4,8.3,5.0,综合
002605,姚记科技,6.31,6.0,5.4,7.2,5.0,综合
600125,铁龙物流,6.31,5.25,8.1,6.5,5.0,综合
600662,外服控股,6.31,5.25,8.1,6.5,5.0,综合
603381,永臻股份,6.31,6.0,5.4,7.2,5.0,综合
603486,科沃斯,6.31,6.0,5.4,7.2,5.0,综合
603885,吉祥航空,6.31,5.5,8.1,6.3,5.0,综合
603987,康德莱,6.31,5.5,8.1,6.3,5.0,综合
000710,贝瑞基因,6.3,7.0,5.4,6.3,5.0,综合
002179,中航光电,6.3,7.0,5.4,6.3,5.0,综合
603299,苏盐井神,6.3,7.0,5.4,6.3,5.0,综合
603655,朗博科技,6.3,5.0,8.1,6.7,5.0,综合
002093,国脉科技,6.29,3.25,8.1,8.2,5.0,综合
002766,索菱股份,6.29,6.75,5.4,6.5,5.0,综合
600088,中视传媒,6.29,5.25,5.4,7.8,5.0,综合
600177,雅戈尔,6.29,3.5,8.1,8.0,5.0,综合
601816,京沪高铁,6.29,3.5,8.1,8.0,5.0,综合
603200,上海洗霸,6.29,6.0,8.1,5.8,5.0,综合
002178,延华智能,6.28,4.25,8.1,7.3,5.0,综合
002254,泰和新材,6.28,5.75,8.1,6.0,5.0,综合
002465,海格通信,6.28,5.75,8.1,6.0,5.0,综合
002824,和胜股份,6.28,5.75,8.1,6.0,5.0,综合
002837,英维克,6.28,5.75,8.1,6.0,5.0,综合
600026,中远海能,6.28,5.75,8.1,6.0,5.0,综合
600372,中航机载,6.28,5.75,8.1,6.0,5.0,综合
600961,株冶集团,6.28,5.75,8.1,6.0,5.0,综合
603992,松霖科技,6.28,5.75,8.1,6.0,5.0,综合
002462,嘉事堂,6.27,4.0,8.1,7.5,5.0,综合
002683,广东宏大,6.27,7.25,5.4,6.0,5.0,综合
600285,羚锐制药,6.27,4.75,5.4,8.2,5.0,综合
600712,南宁百货,6.27,4.75,5.4,8.2,5.0,综合
603078,江化微,6.27,6.5,8.1,5.3,5.0,综合
603177,德创环保,6.27,4.75,5.4,8.2,5.0,综合
603233,大参林,6.27,4.0,8.1,7.5,5.0,综合
603466,风语筑,6.27,4.75,5.4,8.2,5.0,综合
603766,隆鑫通用,6.27,4.0,8.1,7.5,5.0,综合
000652,泰达股份,6.26,4.25,7.2,7.7,5.0,综合
600481,双良节能,6.26,7.0,5.4,6.2,5.0,综合
000042,中洲控股,6.25,5.25,5.4,7.7,5.0,综合
000985,大庆华科,6.25,4.5,8.1,7.0,5.0,综合
002174,游族网络,6.25,5.25,5.4,7.7,5.0,综合
002233,塔牌集团,6.25,4.5,8.1,7.0,5.0,综合
002743,富煌钢构,6.25,4.5,8.1,7.0,5.0,综合
600157,永泰能源,6.25,5.25,5.4,7.7,5.0,综合
603376,大明电子,6.25,4.5,8.1,7.0,5.0,综合
603718,海利生物,6.25,5.25,5.4,7.7,5.0,综合
603958,哈森股份,6.25,5.5,5.4,7.5,5.0,综合
002946,新乳业,6.24,4.25,8.1,7.2,5.0,综合
600020,中原高速,6.24,3.0,8.1,8.3,5.0,综合
600287,苏豪时尚,6.24,4.25,8.1,7.2,5.0,综合
600361,创新新材,6.24,4.25,8.1,7.2,5.0,综合
600930,华电新能,6.24,4.25,8.1,7.2,5.0,综合
603836,海程邦达,6.24,4.25,8.1,7.2,5.0,综合
000029,深深房A,6.23,6.0,5.4,7.0,5.0,综合
000554,泰山石油,6.23,4.75,7.2,7.2,5.0,综合
002077,大港股份,6.23,6.0,5.4,7.0,5.0,综合
002133,广宇集团,6.23,6.0,5.4,7.0,5.0,综合
002886,沃特股份,6.23,6.0,5.4,7.0,5.0,综合
002945,华林证券,6.23,6.0,5.4,7.0,5.0,综合
600927,永安期货,6.23,5.25,8.1,6.3,5.0,综合
603207,小方制药,6.23,6.0,5.4,7.0,5.0,综合
603816,顾家家居,6.23,6.0,5.4,7.0,5.0,综合
603863,松炀资源,6.23,6.0,5.4,7.0,5.0,综合
603880,南卫股份,6.23,6.0,5.4,7.0,5.0,综合
603900,莱绅通灵,6.23,6.0,5.4,7.0,5.0,综合
603917,合力科技,6.23,6.0,5.4,7.0,5.0,综合
603927,中科软,6.23,5.25,8.1,6.3,5.0,综合
603939,益丰药房,6.23,6.0,5.4,7.0,5.0,综合
603968,醋化股份,6.23,6.0,5.4,7.0,5.0,综合
000420,吉林化纤,6.22,5.75,5.4,7.2,5.0,综合
000601,韶能股份,6.22,5.75,5.4,7.2,5.0,综合
002193,如意集团,6.22,5.75,5.4,7.2,5.0,综合
002243,力合科创,6.22,5.75,7.2,6.3,5.0,综合
002292,奥飞娱乐,6.22,4.25,5.4,8.5,5.0,综合
002427,尤夫股份,6.22,5.75,5.4,7.2,5.0,综合
002669,康达新材,6.22,5.75,5.4,7.2,5.0,综合
002928,华夏航空,6.22,5.75,5.4,7.2,5.0,综合
600719,大连热电,6.22,5.75,5.4,7.2,5.0,综合
600733,北汽蓝谷,6.22,5.75,5.4,7.2,5.0,综合
600963,岳阳林纸,6.22,5.75,5.4,7.2,5.0,综合
601615,明阳智能,6.22,8.5,5.4,4.8,5.0,综合
603037,凯众股份,6.22,6.5,8.1,5.2,5.0,综合
603081,大丰实业,6.22,5.75,5.4,7.2,5.0,综合
603817,海峡环保,6.22,5.0,8.1,6.5,5.0,综合
603879,永悦科技,6.22,5.75,5.4,7.2,5.0,综合
603903,中持股份,6.22,5.0,8.1,6.5,5.0,综合
002900,哈三联,6.21,3.25,8.1,8.0,5.0,综合
600547,山东黄金,6.21,7.25,8.1,4.5,5.0,综合
603290,斯达半导,6.21,6.5,5.4,6.5,5.0,综合
002807,江阴银行,6.2,3.0,8.1,8.2,5.0,综合
002839,张家港行,6.2,3.0,8.1,8.2,5.0,综合
600419,天润乳业,6.2,6.25,5.4,6.7,5.0,综合
600901,江苏金租,6.2,3.0,8.1,8.2,5.0,综合
601528,瑞丰银行,6.2,3.0,8.1,8.2,5.0,综合
603815,交建股份,6.2,5.5,8.1,6.0,5.0,综合
603916,苏博特,6.2,5.5,8.1,6.0,5.0,综合
000544,中原环保,6.19,4.75,5.4,8.0,5.0,综合
000605,渤海股份,6.19,4.75,5.4,8.0,5.0,综合
000889,中嘉博创,6.19,4.75,5.4,8.0,5.0,综合
000927,中国铁物,6.19,4.75,5.4,8.0,5.0,综合
002217,合力泰,6.19,4.75,5.4,8.0,5.0,综合
002323,雅博股份,6.19,4.75,5.4,8.0,5.0,综合
002573,清新环境,6.19,4.75,5.4,8.0,5.0,综合
600062,华润双鹤,6.19,4.75,5.4,8.0,5.0,综合
600207,安彩高科,6.19,4.75,5.4,8.0,5.0,综合
600386,北巴传媒,6.19,4.75,5.4,8.0,5.0,综合
600527,江南高纤,6.19,4.75,5.4,8.0,5.0,综合
600543,莫高股份,6.19,4.75,5.4,8.0,5.0,综合
600616,金枫酒业,6.19,4.75,5.4,8.0,5.0,综合
600674,川投能源,6.19,4.75,5.4,8.0,5.0,综合
600740,山西焦化,6.19,4.75,5.4,8.0,5.0,综合
600758,辽宁能源,6.19,4.75,5.4,8.0,5.0,综合
603955,大千生态,6.19,4.75,5.4,8.0,5.0,综合
603051,鹿山新材,6.18,7.0,5.4,6.0,5.0,综合
000529,广弘控股,6.17,3.5,8.1,7.7,5.0,综合
002570,贝因美,6.17,5.25,5.4,7.5,5.0,综合
002847,盐津铺子,6.17,5.25,5.4,7.5,5.0,综合
002860,星帅尔,6.17,3.5,8.1,7.7,5.0,综合
600305,恒顺醋业,6.17,5.25,5.4,7.5,5.0,综合
600769,祥龙电业,6.17,5.25,5.4,7.5,5.0,综合
601018,宁波港,6.17,2.0,8.1,9.0,5.0,综合
601985,中国核电,6.17,3.5,8.1,7.7,5.0,综合
000066,中国长城,6.16,7.5,5.4,5.5,5.0,综合
002442,龙星科技,6.16,4.25,8.1,7.0,5.0,综合
002648,卫星化学,6.16,7.5,5.4,5.5,5.0,综合
600094,大名城,6.16,7.5,5.4,5.5,5.0,综合
600841,动力新科,6.16,7.5,5.4,5.5,5.0,综合
601233,桐昆股份,6.16,5.75,8.1,5.7,5.0,综合
601728,中国电信,6.16,4.25,8.1,7.0,5.0,综合
603048,浙江黎明,6.16,4.25,8.1,7.0,5.0,综合
603095,越剑智能,6.16,5.75,8.1,5.7,5.0,综合
603167,渤海轮渡,6.16,4.25,8.1,7.0,5.0,综合
603551,奥普科技,6.16,4.25,8.1,7.0,5.0,综合
603877,太平鸟,6.16,4.25,8.1,7.0,5.0,综合
000055,方大集团,6.15,4.75,7.2,7.0,5.0,综合
000661,长春高新,6.15,6.0,5.4,6.8,5.0,综合
000936,华西股份,6.15,4.75,7.2,7.0,5.0,综合
002004,华邦健康,6.15,4.5,7.2,7.2,5.0,综合
600755,厦门国贸,6.15,2.5,8.1,8.5,5.0,综合
601228,广州港,6.15,4.75,7.2,7.0,5.0,综合
603126,中材节能,6.15,4.75,7.2,7.0,5.0,综合
603700,宁水集团,6.15,4.0,8.1,7.2,5.0,综合
603758,秦安股份,6.15,4.0,8.1,7.2,5.0,综合
000586,汇源通信,6.14,5.75,5.4,7.0,5.0,综合
002123,梦网科技,6.14,5.75,5.4,7.0,5.0,综合
002408,齐翔腾达,6.14,5.75,5.4,7.0,5.0,综合
002557,洽洽食品,6.14,5.75,5.4,7.0,5.0,综合
002694,顾地科技,6.14,5.75,5.4,7.0,5.0,综合
600099,林海股份,6.14,5.75,5.4,7.0,5.0,综合
600249,两面针,6.14,3.0,7.2,8.5,5.0,综合
603800,洪田股份,6.14,5.75,5.4,7.0,5.0,综合
002284,亚太股份,6.13,4.75,8.1,6.5,5.0,综合
600846,同济科技,6.13,4.75,8.1,6.5,5.0,综合
000035,中国天楹,6.12,3.75,7.2,7.8,5.0,综合
000061,农产品,6.12,3.0,8.1,8.0,5.0,综合
000528,柳工,6.12,3.0,8.1,8.0,5.0,综合
000791,甘肃能源,6.12,3.0,8.1,8.0,5.0,综合
002043,兔宝宝,6.12,3.0,8.1,8.0,5.0,综合
002247,聚力文化,6.12,3.0,8.1,8.0,5.0,综合
002366,融发核电,6.12,6.5,5.4,6.3,5.0,综合
002367,康力电梯,6.12,3.0,8.1,8.0,5.0,综合
002372,伟星新材,6.12,3.0,8.1,8.0,5.0,综合
002612,朗姿股份,6.12,3.0,8.1,8.0,5.0,综合
002659,凯文教育,6.12,6.25,5.4,6.5,5.0,综合
002668,TCL智家,6.12,3.0,8.1,8.0,5.0,综合
600004,白云机场,6.12,3.0,8.1,8.0,5.0,综合
600011,华能国际,6.12,3.0,8.1,8.0,5.0,综合
600350,山东高速,6.12,3.0,8.1,8.0,5.0,综合
600526,菲达环保,6.12,3.0,8.1,8.0,5.0,综合
600780,通宝能源,6.12,3.0,8.1,8.0,5.0,综合
601107,四川成渝,6.12,3.0,8.1,8.0,5.0,综合
601198,东兴证券,6.12,3.0,8.1,8.0,5.0,综合
601199,江南水务,6.12,3.0,8.1,8.0,5.0,综合
601518,吉林高速,6.12,3.0,8.1,8.0,5.0,综合
601857,中国石油,6.12,3.0,8.1,8.0,5.0,综合
601991,大唐发电,6.12,3.0,8.1,8.0,5.0,综合
603029,天鹅股份,6.12,3.0,8.1,8.0,5.0,综合
603530,神马电力,6.12,3.0,8.1,8.0,5.0,综合
000607,华媒控股,6.11,4.75,5.4,7.8,5.0,综合
002617,露笑科技,6.11,6.0,5.4,6.7,5.0,综合
600791,京能置业,6.11,4.75,5.4,7.8,5.0,综合
600959,江苏有线,6.11,6.0,5.4,6.7,5.0,综合
601872,招商轮船,6.11,5.25,8.1,6.0,5.0,综合
002315,焦点科技,6.1,7.0,5.4,5.8,5.0,综合
002861,瀛通通讯,6.1,4.25,5.4,8.2,5.0,综合
600259,中稀有色,6.1,8.5,5.4,4.5,5.0,综合
600330,天通股份,6.1,5.75,7.2,6.0,5.0,综合
603887,城地香江,6.1,4.25,5.4,8.2,5.0,综合
600098,广州发展,6.09,3.5,8.1,7.5,5.0,综合
601101,昊华能源,6.09,3.5,8.1,7.5,5.0,综合
601208,东材科技,6.09,3.5,8.1,7.5,5.0,综合
601918,新集能源,6.09,3.5,8.1,7.5,5.0,综合
603010,万盛股份,6.09,3.5,8.1,7.5,5.0,综合
603279,景津装备,6.09,6.75,5.4,6.0,5.0,综合
603979,金诚信,6.09,6.5,5.4,6.2,5.0,综合
002810,山东赫达,6.08,5.75,8.1,5.5,5.0,综合
600273,嘉化能源,6.08,5.75,8.1,5.5,5.0,综合
603138,海量数据,6.08,7.5,5.4,5.3,5.0,综合
002008,大族激光,6.07,7.25,5.4,5.5,5.0,综合
002189,中光学,6.07,4.75,5.4,7.7,5.0,综合
002588,史丹利,6.07,4.0,8.1,7.0,5.0,综合
002622,皓宸医疗,6.07,4.75,5.4,7.7,5.0,综合
002690,美亚光电,6.07,4.0,8.1,7.0,5.0,综合
002793,罗欣药业,6.07,4.75,5.4,7.7,5.0,综合
002943,宇晶股份,6.07,8.0,8.1,3.5,5.0,综合
600120,浙江东方,6.07,4.75,7.2,6.8,5.0,综合
600137,浪莎股份,6.07,4.0,8.1,7.0,5.0,综合
600217,中再资环,6.07,4.75,5.4,7.7,5.0,综合
600322,津投城开,6.07,4.75,5.4,7.7,5.0,综合
600689,上海三毛,6.07,4.75,5.4,7.7,5.0,综合
600795,国电电力,6.07,4.0,8.1,7.0,5.0,综合
600998,九州通,6.07,4.0,8.1,7.0,5.0,综合
603558,健盛集团,6.07,4.0,8.1,7.0,5.0,综合
603933,睿能科技,6.07,4.0,8.1,7.0,5.0,综合
000953,河化股份,6.06,3.75,8.1,7.2,5.0,综合
002700,万憬能源,6.06,3.75,8.1,7.2,5.0,综合
002109,兴化股份,6.05,5.25,5.4,7.2,5.0,综合
002369,卓翼科技,6.05,5.25,5.4,7.2,5.0,综合
600960,渤海汽车,6.05,5.25,5.4,7.2,5.0,综合
601666,平煤股份,6.05,5.25,5.4,7.2,5.0,综合
000089,深圳机场,6.04,4.5,8.1,6.5,5.0,综合
000900,现代投资,6.04,3.0,8.1,7.8,5.0,综合
600880,博瑞传播,6.04,4.25,8.1,6.7,5.0,综合
603326,我乐家居,6.04,3.0,8.1,7.8,5.0,综合
603878,武进不锈,6.04,4.25,8.1,6.7,5.0,综合
603898,好莱客,6.04,4.5,8.1,6.5,5.0,综合
000788,北大医药,6.03,2.75,8.1,8.0,5.0,综合
600589,大位科技,6.03,4.75,7.2,6.7,5.0,综合
603612,索通发展,6.03,6.0,5.4,6.5,5.0,综合
603896,寿仙谷,6.03,4.5,5.4,7.8,5.0,综合
600844,金煤科技,6.02,4.25,5.4,8.0,5.0,综合
601869,长飞光纤,6.02,5.75,5.4,6.7,5.0,综合
000672,上峰水泥,6.01,4.75,8.1,6.2,5.0,综合
002346,柘中股份,6.01,6.75,5.4,5.8,5.0,综合
603868,飞科电器,6.01,4.0,5.4,8.2,5.0,综合
000597,东北制药,6.0,3.0,8.1,7.7,5.0,综合
000738,航发控制,6.0,5.75,8.1,5.3,5.0,综合
000958,电投产融,6.0,3.0,8.1,7.7,5.0,综合
002275,桂林三金,6.0,3.0,8.1,7.7,5.0,综合
002489,浙江永强,6.0,3.0,8.1,7.7,5.0,综合
002791,坚朗五金,6.0,3.0,8.1,7.7,5.0,综合
601801,皖新传媒,6.0,3.0,8.1,7.7,5.0,综合
603031,安孚科技,6.0,5.75,8.1,5.3,5.0,综合
603232,格尔软件,6.0,1.5,8.1,9.0,5.0,综合
002022,科华生物,5.99,4.75,5.4,7.5,5.0,综合
002069,獐子岛,5.99,4.75,5.4,7.5,5.0,综合
002291,遥望科技,5.99,4.75,5.4,7.5,5.0,综合
002878,元隆雅图,5.99,4.75,5.4,7.5,5.0,综合
600159,大龙地产,5.99,4.75,5.4,7.5,5.0,综合
600333,长春燃气,5.99,4.75,5.4,7.5,5.0,综合
600512,腾达建设,5.99,4.75,5.4,7.5,5.0,综合
000100,TCL科技,5.98,4.25,7.2,7.0,5.0,综合
000999,华润三九,5.98,3.0,5.4,9.0,5.0,综合
002672,东江环保,5.98,3.0,5.4,9.0,5.0,综合
600332,白云山,5.98,3.0,5.4,9.0,5.0,综合
600867,通化东宝,5.98,3.75,8.1,7.0,5.0,综合
601108,财通证券,5.98,3.75,8.1,7.0,5.0,综合
603773,沃格光电,5.98,7.0,5.4,5.5,5.0,综合
000655,金岭矿业,5.97,3.5,8.1,7.2,5.0,综合
000848,承德露露,5.97,2.0,8.1,8.5,5.0,综合
000899,赣能股份,5.97,3.5,8.1,7.2,5.0,综合
002080,中材科技,5.97,3.5,8.1,7.2,5.0,综合
002224,三力士,5.97,5.25,5.4,7.0,5.0,综合
002666,德联集团,5.97,5.25,5.4,7.0,5.0,综合
002753,永东股份,5.97,2.0,8.1,8.5,5.0,综合
002820,桂发祥,5.97,2.0,8.1,8.5,5.0,综合
002855,捷荣技术,5.97,5.25,5.4,7.0,5.0,综合
002903,宇环数控,5.97,5.25,5.4,7.0,5.0,综合
600033,福建高速,5.97,3.5,8.1,7.2,5.0,综合
600192,长城电工,5.97,5.25,5.4,7.0,5.0,综合
601113,华鼎股份,5.97,3.5,8.1,7.2,5.0,综合
601200,上海环境,5.97,3.5,8.1,7.2,5.0,综合
603020,爱普股份,5.97,3.5,8.1,7.2,5.0,综合
000037,深南电A,5.96,3.5,5.4,8.5,5.0,综合
000723,美锦能源,5.96,3.5,5.4,8.5,5.0,综合
600188,兖矿能源,5.96,3.5,5.4,8.5,5.0,综合
600489,中金黄金,5.96,4.25,8.1,6.5,5.0,综合
603888,新华网,5.96,4.25,8.1,6.5,5.0,综合
000755,山西高速,5.95,2.5,8.1,8.0,5.0,综合
000756,新华制药,5.95,2.5,8.1,8.0,5.0,综合
002023,海特高新,5.95,4.75,7.2,6.5,5.0,综合
600681,百川能源,5.95,2.5,8.1,8.0,5.0,综合
600710,苏美达,5.95,2.5,8.1,8.0,5.0,综合
601798,蓝科高新,5.95,6.0,5.4,6.3,5.0,综合
000629,钒钛股份,5.94,5.75,5.4,6.5,5.0,综合
002437,誉衡药业,5.94,4.25,5.4,7.8,5.0,综合
002607,中公教育,5.94,5.75,5.4,6.5,5.0,综合
002913,奥士康,5.94,5.75,5.4,6.5,5.0,综合
000001,平安银行,5.93,4.0,5.4,8.0,5.0,综合
002448,中原内配,5.93,4.75,8.1,6.0,5.0,综合
002703,浙江世宝,5.93,4.75,8.1,6.0,5.0,综合
600066,宇通客车,5.93,4.0,5.4,8.0,5.0,综合
601577,长沙银行,5.93,4.0,5.4,8.0,5.0,综合
603687,大胜达,5.93,4.75,8.1,6.0,5.0,综合
000400,许继电气,5.92,6.25,5.4,6.0,5.0,综合
000883,湖北能源,5.92,3.0,8.1,7.5,5.0,综合
002312,川发龙蟒,5.92,3.0,8.1,7.5,5.0,综合
002950,奥美医疗,5.92,3.0,8.1,7.5,5.0,综合
600039,四川路桥,5.92,3.0,8.1,7.5,5.0,综合
600200,600200,5.92,5.75,6.3,6.0,5.0,综合
600487,亨通光电,5.92,6.25,5.4,6.0,5.0,综合
603199,九华旅游,5.92,6.25,5.4,6.0,5.0,综合
603500,祥和实业,5.92,3.0,8.1,7.5,5.0,综合
603638,艾迪精密,5.92,3.0,8.1,7.5,5.0,综合
600084,中信尼雅,5.91,4.75,5.4,7.3,5.0,综合
600378,昊华科技,5.91,5.25,8.1,5.5,5.0,综合
603239,浙江仙通,5.91,5.25,8.1,5.5,5.0,综合
603959,百利科技,5.91,4.5,5.4,7.5,5.0,综合
000570,苏常柴A,5.9,4.25,5.4,7.7,5.0,综合
000912,泸天化,5.9,4.25,5.4,7.7,5.0,综合
600371,万向德农,5.9,3.75,8.1,6.8,5.0,综合
603092,德力佳,5.9,4.25,5.4,7.7,5.0,综合
603180,金牌家居,5.9,4.25,5.4,7.7,5.0,综合
603668,天马科技,5.9,4.25,5.4,7.7,5.0,综合
000003,PT金田A,5.9,8.5,5.4,4.0,5.0,综合
002026,山东威达,5.89,3.5,8.1,7.0,5.0,综合
002138,顺络电子,5.89,3.5,8.1,7.0,5.0,综合
002170,芭田股份,5.89,3.5,8.1,7.0,5.0,综合
002652,扬子新材,5.89,4.0,7.2,7.0,5.0,综合
002662,峰璟股份,5.89,3.5,8.1,7.0,5.0,综合
002941,新疆交建,5.89,3.5,8.1,7.0,5.0,综合
600032,浙江新能,5.89,3.5,8.1,7.0,5.0,综合
600236,桂冠电力,5.89,3.5,8.1,7.0,5.0,综合
600269,赣粤高速,5.89,3.5,8.1,7.0,5.0,综合
601000,唐山港,5.89,3.5,8.1,7.0,5.0,综合
601065,江盐集团,5.89,3.5,8.1,7.0,5.0,综合
603017,中衡设计,5.89,3.5,8.1,7.0,5.0,综合
603182,嘉华股份,5.89,3.5,8.1,7.0,5.0,综合
603321,梅轮电梯,5.89,3.5,8.1,7.0,5.0,综合
002870,香山股份,5.88,5.0,5.4,7.0,5.0,综合
601163,三角轮胎,5.88,3.5,5.4,8.3,5.0,综合
603738,泰晶科技,5.88,4.25,8.1,6.3,5.0,综合
603936,博敏电子,5.88,5.0,5.4,7.0,5.0,综合
000713,国投丰乐,5.87,4.75,5.4,7.2,5.0,综合
002009,天奇股份,5.87,7.25,5.4,5.0,5.0,综合
002293,罗莱生活,5.87,4.0,8.1,6.5,5.0,综合
600148,长春一东,5.87,4.75,5.4,7.2,5.0,综合
600203,福日电子,5.87,4.75,5.4,7.2,5.0,综合
600339,中油工程,5.87,4.75,5.4,7.2,5.0,综合
600666,奥瑞德,5.87,4.75,5.4,7.2,5.0,综合
600688,上海石化,5.87,4.75,5.4,7.2,5.0,综合
601169,北京银行,5.87,4.75,5.4,7.2,5.0,综合
603488,展鹏科技,5.87,4.75,5.4,7.2,5.0,综合
603616,韩建河山,5.87,4.75,5.4,7.2,5.0,综合
603729,龙韵股份,5.87,4.75,5.4,7.2,5.0,综合
600962,国投中鲁,5.86,5.75,5.4,6.3,5.0,综合
000733,振华科技,5.85,5.25,5.4,6.7,5.0,综合
600009,上海机场,5.85,2.0,8.1,8.2,5.0,综合
600222,太龙药业,5.85,4.75,8.1,5.8,5.0,综合
600272,开开实业,5.85,2.0,8.1,8.2,5.0,综合
603949,雪龙集团,5.85,4.5,8.1,6.0,5.0,综合
603701,德宏股份,5.84,6.25,5.4,5.8,5.0,综合
603859,能科科技,5.84,4.25,8.1,6.2,5.0,综合
000548,湖南投资,5.83,2.5,8.1,7.7,5.0,综合
002051,中工国际,5.83,2.5,8.1,7.7,5.0,综合
002116,中国海诚,5.83,2.5,8.1,7.7,5.0,综合
002459,晶澳科技,5.83,6.0,5.4,6.0,5.0,综合
002513,蓝丰生化,5.83,6.0,5.4,6.0,5.0,综合
600103,青山纸业,5.83,3.5,5.4,8.2,5.0,综合
600784,鲁银投资,5.83,2.5,8.1,7.7,5.0,综合
600977,中国电影,5.83,2.75,8.1,7.5,5.0,综合
601319,中国人保,5.83,2.5,8.1,7.7,5.0,综合
603628,清源股份,5.83,2.75,8.1,7.5,5.0,综合
000509,华塑控股,5.82,4.25,5.4,7.5,5.0,综合
002117,东港股份,5.82,1.0,8.1,9.0,5.0,综合
002314,南山控股,5.82,4.25,5.4,7.5,5.0,综合
600665,天地源,5.82,4.25,5.4,7.5,5.0,综合
601001,晋控煤业,5.82,4.25,5.4,7.5,5.0,综合
601996,丰林集团,5.82,4.25,5.4,7.5,5.0,综合
603123,翠微股份,5.82,4.25,5.4,7.5,5.0,综合
603301,振德医疗,5.82,1.0,8.1,9.0,5.0,综合
000531,穗恒运A,5.8,3.0,8.1,7.2,5.0,综合
002246,北化股份,5.8,6.5,5.4,5.5,5.0,综合
002328,新朋股份,5.8,3.0,8.1,7.2,5.0,综合
002495,佳隆股份,5.8,2.5,5.4,9.0,5.0,综合
002611,东方精工,5.8,3.0,8.1,7.2,5.0,综合
002632,道明光学,5.8,3.0,8.1,7.2,5.0,综合
600064,南京高科,5.8,3.0,8.1,7.2,5.0,综合
600329,达仁堂,5.8,2.5,5.4,9.0,5.0,综合
600345,长江通信,5.8,3.0,8.1,7.2,5.0,综合
600479,千金药业,5.8,3.0,8.1,7.2,5.0,综合
600496,精工钢构,5.8,3.0,8.1,7.2,5.0,综合
600502,安徽建工,5.8,3.0,8.1,7.2,5.0,综合
600801,华新建材,5.8,3.0,8.1,7.2,5.0,综合
600909,华安证券,5.8,3.0,8.1,7.2,5.0,综合
601061,中信金属,5.8,3.0,8.1,7.2,5.0,综合
601225,陕西煤业,5.8,2.5,5.4,9.0,5.0,综合
603055,台华新材,5.8,3.0,8.1,7.2,5.0,综合
603285,键邦股份,5.8,6.5,5.4,5.5,5.0,综合
603708,家家悦,5.8,3.0,8.1,7.2,5.0,综合
603826,坤彩科技,5.8,3.75,7.2,7.0,5.0,综合
002016,世荣兆业,5.79,4.75,5.4,7.0,5.0,综合
002032,苏泊尔,5.79,4.75,5.4,7.0,5.0,综合
002146,荣盛发展,5.79,4.75,5.4,7.0,5.0,综合
002156,通富微电,5.79,5.5,8.1,5.0,5.0,综合
002445,中南文化,5.79,4.75,5.4,7.0,5.0,综合
002663,普邦股份,5.79,4.75,5.4,7.0,5.0,综合
002905,金逸影视,5.79,4.75,5.4,7.0,5.0,综合
600246,万通发展,5.79,4.75,5.4,7.0,5.0,综合
600267,海正药业,5.79,4.75,5.4,7.0,5.0,综合
600579,中化装备,5.79,4.75,5.4,7.0,5.0,综合
600691,潞化科技,5.79,4.75,5.4,7.0,5.0,综合
600729,重庆百货,5.79,4.75,5.4,7.0,5.0,综合
600860,京城股份,5.79,4.75,5.4,7.0,5.0,综合
600941,中国移动,5.79,4.75,5.4,7.0,5.0,综合
601096,宏盛华源,5.79,4.75,5.4,7.0,5.0,综合
601360,三六零,5.79,4.75,5.4,7.0,5.0,综合
603307,扬州金泉,5.79,4.75,5.4,7.0,5.0,综合
000809,和展能源,5.78,3.0,5.4,8.5,5.0,综合
002110,三钢闽光,5.78,3.0,5.4,8.5,5.0,综合
002574,明牌珠宝,5.78,4.25,7.2,6.5,5.0,综合
600685,中船防务,5.78,4.25,7.2,6.5,5.0,综合
601139,深圳燃气,5.78,3.5,8.1,6.7,5.0,综合
000778,新兴铸管,5.77,2.0,8.1,8.0,5.0,综合
000882,华联股份,5.77,2.0,8.1,8.0,5.0,综合
002404,嘉欣丝绸,5.77,2.0,8.1,8.0,5.0,综合
002825,纳尔股份,5.77,2.0,8.1,8.0,5.0,综合
600027,华电国际,5.77,2.0,8.1,8.0,5.0,综合
600121,郑州煤电,5.77,2.5,7.2,8.0,5.0,综合
600573,惠泉啤酒,5.77,2.0,8.1,8.0,5.0,综合
600990,四创电子,5.77,5.25,5.4,6.5,5.0,综合
601916,浙商银行,5.77,2.0,8.1,8.0,5.0,综合
