股票代码,股票名称,综合评分,技术面评分,基本面评分,筹码面评分,热门板块评分,权重配置
000155,川能动力,6.1,1.0,8.1,6.7,5.0,筹码
000545,金浦钛业,6.1,3.0,5.4,6.8,5.0,筹码
000680,山推股份,6.1,1.0,8.1,6.7,5.0,筹码
002014,永新股份,6.1,1.0,8.1,6.7,5.0,筹码
002366,融发核电,6.1,6.5,5.4,6.3,5.0,筹码
002935,天奥电子,6.1,1.0,8.1,6.7,5.0,筹码
002961,瑞达期货,6.1,1.0,8.1,6.7,5.0,筹码
002967,广电计量,6.1,1.0,8.1,6.7,5.0,筹码
600774,汉商集团,6.1,3.0,5.4,6.8,5.0,筹码
603396,金辰股份,6.1,1.0,8.1,6.7,5.0,筹码
603516,淳中科技,6.1,1.0,8.1,6.7,5.0,筹码
000881,中广核技,6.09,1.5,5.4,7.0,5.0,筹码
002084,海鸥住工,6.09,1.5,5.4,7.0,5.0,筹码
002160,常铝股份,6.09,1.5,5.4,7.0,5.0,筹码
002254,泰和新材,6.09,5.75,8.1,6.0,5.0,筹码
002321,华英农业,6.09,8.5,5.4,6.0,5.0,筹码
002436,兴森科技,6.09,8.5,5.4,6.0,5.0,筹码
002465,海格通信,6.09,5.75,8.1,6.0,5.0,筹码
002634,棒杰股份,6.09,1.5,5.4,7.0,5.0,筹码
002638,勤上股份,6.09,1.5,5.4,7.0,5.0,筹码
002696,百洋股份,6.09,1.5,5.4,7.0,5.0,筹码
002798,帝欧水华,6.09,8.5,5.4,6.0,5.0,筹码
002824,和胜股份,6.09,5.75,8.1,6.0,5.0,筹码
002837,英维克,6.09,5.75,8.1,6.0,5.0,筹码
002864,盘龙药业,6.09,1.5,5.4,7.0,5.0,筹码
600026,中远海能,6.09,5.75,8.1,6.0,5.0,筹码
600335,国机汽车,6.09,1.5,5.4,7.0,5.0,筹码
600372,中航机载,6.09,5.75,8.1,6.0,5.0,筹码
600601,方正科技,6.09,1.5,5.4,7.0,5.0,筹码
600828,茂业商业,6.09,1.5,5.4,7.0,5.0,筹码
600919,江苏银行,6.09,1.5,5.4,7.0,5.0,筹码
600961,株冶集团,6.09,5.75,8.1,6.0,5.0,筹码
600965,福成股份,6.09,1.5,5.4,7.0,5.0,筹码
603316,诚邦股份,6.09,1.5,5.4,7.0,5.0,筹码
603992,松霖科技,6.09,5.75,8.1,6.0,5.0,筹码
000059,华锦股份,6.08,3.5,5.4,6.7,5.0,筹码
002363,隆基机械,6.08,3.5,5.4,6.7,5.0,筹码
002548,金新农,6.08,3.5,5.4,6.7,5.0,筹码
002970,锐明技术,6.08,3.5,5.4,6.7,5.0,筹码
600481,双良节能,6.08,7.0,5.4,6.2,5.0,筹码
603859,能科科技,6.08,4.25,8.1,6.2,5.0,筹码
000028,国药一致,6.07,4.75,5.4,6.5,5.0,筹码
002209,达意隆,6.07,3.5,8.1,6.3,5.0,筹码
002520,日发精机,6.07,4.75,5.4,6.5,5.0,筹码
002712,思美传媒,6.07,4.75,5.4,6.5,5.0,筹码
600686,金龙汽车,6.07,3.0,7.2,6.5,5.0,筹码
600847,万里股份,6.07,4.75,5.4,6.5,5.0,筹码
601388,怡球资源,6.07,4.75,5.4,6.5,5.0,筹码
603709,中源家居,6.07,1.25,5.4,7.0,5.0,筹码
000534,万泽股份,6.06,2.0,8.1,6.5,5.0,筹码
000777,中核科技,6.06,2.0,8.1,6.5,5.0,筹码
002957,科瑞技术,6.06,2.0,8.1,6.5,5.0,筹码
600251,冠农股份,6.06,2.0,8.1,6.5,5.0,筹码
600452,涪陵电力,6.06,2.0,8.1,6.5,5.0,筹码
600989,宝丰能源,6.06,2.0,8.1,6.5,5.0,筹码
603211,晋拓股份,6.06,2.0,8.1,6.5,5.0,筹码
603311,金海高科,6.06,2.0,8.1,6.5,5.0,筹码
603696,安记食品,6.06,1.5,7.2,6.7,5.0,筹码
603815,交建股份,6.06,5.5,8.1,6.0,5.0,筹码
603916,苏博特,6.06,5.5,8.1,6.0,5.0,筹码
000878,云南铜业,6.05,4.0,8.1,6.2,5.0,筹码
002330,得利斯,6.05,2.5,5.4,6.8,5.0,筹码
002453,华软科技,6.05,9.5,5.4,5.8,5.0,筹码
002785,万里石,6.05,2.5,5.4,6.8,5.0,筹码
600127,金健米业,6.05,2.5,5.4,6.8,5.0,筹码
601798,蓝科高新,6.05,6.0,5.4,6.3,5.0,筹码
000635,英力特,6.04,1.0,5.4,7.0,5.0,筹码
000678,襄阳轴承,6.04,1.0,5.4,7.0,5.0,筹码
002180,纳思达,6.04,8.0,5.4,6.0,5.0,筹码
002187,广百股份,6.04,1.0,5.4,7.0,5.0,筹码
002188,中天服务,6.04,1.0,5.4,7.0,5.0,筹码
002256,兆新股份,6.04,1.0,5.4,7.0,5.0,筹码
002430,杭氧股份,6.04,1.0,5.4,7.0,5.0,筹码
002512,达华智能,6.04,1.0,5.4,7.0,5.0,筹码
002578,闽发铝业,6.04,1.0,5.4,7.0,5.0,筹码
002862,实丰文化,6.04,1.0,5.4,7.0,5.0,筹码
002976,瑞玛精密,6.04,1.0,5.4,7.0,5.0,筹码
600185,珠免集团,6.04,1.0,5.4,7.0,5.0,筹码
600195,中牧股份,6.04,1.0,5.4,7.0,5.0,筹码
600403,大有能源,6.04,1.0,5.4,7.0,5.0,筹码
600511,国药股份,6.04,4.5,5.4,6.5,5.0,筹码
600610,中毅达,6.04,4.5,5.4,6.5,5.0,筹码
600654,中安科,6.04,1.0,5.4,7.0,5.0,筹码
600754,锦江酒店,6.04,1.0,5.4,7.0,5.0,筹码
600855,航天长峰,6.04,1.0,5.4,7.0,5.0,筹码
600897,厦门空港,6.04,1.0,5.4,7.0,5.0,筹码
601872,招商轮船,6.04,5.25,8.1,6.0,5.0,筹码
601899,紫金矿业,6.04,1.0,5.4,7.0,5.0,筹码
603011,合锻智能,6.04,1.0,5.4,7.0,5.0,筹码
603131,上海沪工,6.04,1.0,5.4,7.0,5.0,筹码
603217,元利科技,6.04,1.0,5.4,7.0,5.0,筹码
603313,梦百合,6.04,1.0,5.4,7.0,5.0,筹码
000007,全新好,6.03,3.0,5.4,6.7,5.0,筹码
000708,中信特钢,6.03,3.0,5.4,6.7,5.0,筹码
600962,国投中鲁,6.03,5.75,5.4,6.3,5.0,筹码
603979,金诚信,6.03,6.5,5.4,6.2,5.0,筹码
000688,国城矿业,6.02,2.5,7.2,6.5,5.0,筹码
002164,宁波东力,6.02,4.25,5.4,6.5,5.0,筹码
600328,中盐化工,6.02,3.0,8.1,6.3,5.0,筹码
600556,天下秀,6.02,4.25,5.4,6.5,5.0,筹码
600936,广西广电,6.02,4.25,5.4,6.5,5.0,筹码
600969,郴电国际,6.02,2.5,7.2,6.5,5.0,筹码
603116,红蜻蜓,6.02,4.25,5.4,6.5,5.0,筹码
603150,万朗磁塑,6.02,7.75,5.4,6.0,5.0,筹码
603585,苏利股份,6.02,4.25,5.4,6.5,5.0,筹码
603912,佳力图,6.02,4.25,5.4,6.5,5.0,筹码
000987,越秀资本,6.01,8.5,8.1,5.5,5.0,筹码
002083,孚日股份,6.01,1.5,8.1,6.5,5.0,筹码
002320,海峡股份,6.01,1.0,7.2,6.7,5.0,筹码
002735,王子新材,6.01,1.0,7.2,6.7,5.0,筹码
600312,平高电气,6.01,1.5,8.1,6.5,5.0,筹码
600482,中国动力,6.01,8.5,8.1,5.5,5.0,筹码
600586,金晶科技,6.01,1.5,8.1,6.5,5.0,筹码
600618,氯碱化工,6.01,1.5,8.1,6.5,5.0,筹码
002806,华锋股份,6.0,2.0,5.4,6.8,5.0,筹码
600330,天通股份,6.0,5.75,7.2,6.0,5.0,筹码
002448,中原内配,5.99,4.75,8.1,6.0,5.0,筹码
002541,鸿路钢构,5.99,7.5,5.4,6.0,5.0,筹码
002703,浙江世宝,5.99,4.75,8.1,6.0,5.0,筹码
603337,杰克科技,5.99,7.5,5.4,6.0,5.0,筹码
603687,大胜达,5.99,4.75,8.1,6.0,5.0,筹码
603786,科博达,5.99,7.5,5.4,6.0,5.0,筹码
002490,山东墨龙,5.98,2.5,5.4,6.7,5.0,筹码
002871,伟隆股份,5.98,6.75,8.1,5.7,5.0,筹码
600309,万华化学,5.98,2.5,5.4,6.7,5.0,筹码
600714,金瑞矿业,5.98,2.5,5.4,6.7,5.0,筹码
601702,华峰铝业,5.98,2.5,5.4,6.7,5.0,筹码
000762,西藏矿业,5.97,2.5,8.1,6.3,5.0,筹码
002709,天赐材料,5.97,2.5,8.1,6.3,5.0,筹码
002787,华源控股,5.97,2.0,7.2,6.5,5.0,筹码
002811,郑中设计,5.97,2.0,7.2,6.5,5.0,筹码
601933,永辉超市,5.97,3.75,5.4,6.5,5.0,筹码
603200,上海洗霸,5.97,6.0,8.1,5.8,5.0,筹码
000407,胜利股份,5.96,1.0,8.1,6.5,5.0,筹码
000417,合百集团,5.96,1.0,8.1,6.5,5.0,筹码
002237,恒邦股份,5.96,8.0,8.1,5.5,5.0,筹码
002264,新华都,5.96,1.0,8.1,6.5,5.0,筹码
002384,东山精密,5.96,1.0,8.1,6.5,5.0,筹码
002443,金洲管道,5.96,1.0,8.1,6.5,5.0,筹码
002683,广东宏大,5.96,7.25,5.4,6.0,5.0,筹码
600262,北方股份,5.96,1.0,8.1,6.5,5.0,筹码
600770,综艺股份,5.96,8.0,8.1,5.5,5.0,筹码
600829,人民同泰,5.96,1.0,8.1,6.5,5.0,筹码
601231,环旭电子,5.96,1.0,8.1,6.5,5.0,筹码
601566,九牧王,5.96,1.0,8.1,6.5,5.0,筹码
603499,翔港科技,5.96,1.0,8.1,6.5,5.0,筹码
603629,利通电子,5.96,1.0,8.1,6.5,5.0,筹码
603949,雪龙集团,5.96,4.5,8.1,6.0,5.0,筹码
603161,科华控股,5.95,3.0,8.1,6.2,5.0,筹码
603698,航天工程,5.95,3.0,8.1,6.2,5.0,筹码
000159,国际实业,5.94,3.5,5.4,6.5,5.0,筹码
002114,罗平锌电,5.94,3.5,5.4,6.5,5.0,筹码
603051,鹿山新材,5.94,7.0,5.4,6.0,5.0,筹码
603861,白云电器,5.94,4.25,8.1,6.0,5.0,筹码
002849,威星智能,5.93,6.25,8.1,5.7,5.0,筹码
600096,云天化,5.93,2.0,5.4,6.7,5.0,筹码
600673,东阳光,5.93,9.0,5.4,5.7,5.0,筹码
600734,实达集团,5.93,2.0,5.4,6.7,5.0,筹码
600743,华远控股,5.93,4.75,5.4,6.3,5.0,筹码
600773,西藏城投,5.93,2.0,5.4,6.7,5.0,筹码
601689,拓普集团,5.93,9.0,5.4,5.7,5.0,筹码
603069,海汽集团,5.93,2.0,5.4,6.7,5.0,筹码
600642,申能股份,5.92,2.0,8.1,6.3,5.0,筹码
603279,景津装备,5.92,6.75,5.4,6.0,5.0,筹码
603956,威派格,5.92,3.25,5.4,6.5,5.0,筹码
002803,吉宏股份,5.91,7.5,8.1,5.5,5.0,筹码
002968,新大正,5.91,4.0,8.1,6.0,5.0,筹码
600200,600200,5.91,5.75,6.3,6.0,5.0,筹码
600501,航天晨光,5.91,5.25,5.4,6.2,5.0,筹码
600552,凯盛科技,5.91,7.0,7.2,5.7,5.0,筹码
601778,晶科科技,5.91,5.25,5.4,6.2,5.0,筹码
002171,楚江新材,5.9,2.5,8.1,6.2,5.0,筹码
002407,多氟多,5.89,3.0,5.4,6.5,5.0,筹码
002440,闰土股份,5.89,3.0,5.4,6.5,5.0,筹码
600082,海泰发展,5.89,3.0,5.4,6.5,5.0,筹码
600293,三峡新材,5.89,3.0,5.4,6.5,5.0,筹码
600382,广东明珠,5.89,3.0,5.4,6.5,5.0,筹码
600617,国新能源,5.89,3.0,5.4,6.5,5.0,筹码
600730,中国高科,5.89,3.0,5.4,6.5,5.0,筹码
000735,罗牛山,5.88,1.5,5.4,6.7,5.0,筹码
002506,协鑫集成,5.88,1.5,5.4,6.7,5.0,筹码
600800,渤海化学,5.88,4.25,5.4,6.3,5.0,筹码
601233,桐昆股份,5.88,5.75,8.1,5.7,5.0,筹码
603095,越剑智能,5.88,5.75,8.1,5.7,5.0,筹码
603536,惠发食品,5.88,1.5,5.4,6.7,5.0,筹码
000400,许继电气,5.87,6.25,5.4,6.0,5.0,筹码
002728,特一药业,5.87,1.0,7.2,6.5,5.0,筹码
600487,亨通光电,5.87,6.25,5.4,6.0,5.0,筹码
603199,九华旅游,5.87,6.25,5.4,6.0,5.0,筹码
603901,永创智能,5.87,2.75,5.4,6.5,5.0,筹码
000700,模塑科技,5.86,7.0,8.1,5.5,5.0,筹码
002185,华天科技,5.86,7.0,8.1,5.5,5.0,筹码
603045,福达合金,5.86,7.0,8.1,5.5,5.0,筹码
002399,海普瑞,5.85,4.0,5.4,6.3,5.0,筹码
600222,太龙药业,5.85,4.75,8.1,5.8,5.0,筹码
600475,华光环能,5.85,2.0,8.1,6.2,5.0,筹码
600803,新奥股份,5.85,4.0,5.4,6.3,5.0,筹码
603358,华达科技,5.85,2.0,8.1,6.2,5.0,筹码
000890,法尔胜,5.84,2.5,5.4,6.5,5.0,筹码
002459,晶澳科技,5.84,6.0,5.4,6.0,5.0,筹码
002513,蓝丰生化,5.84,6.0,5.4,6.0,5.0,筹码
002544,普天科技,5.84,2.5,5.4,6.5,5.0,筹码
002725,跃岭股份,5.84,2.5,5.4,6.5,5.0,筹码
002769,普路通,5.84,2.5,5.4,6.5,5.0,筹码
601100,恒立液压,5.84,2.5,5.4,6.5,5.0,筹码
601118,海南橡胶,5.84,2.5,5.4,6.5,5.0,筹码
603040,新坐标,5.84,9.5,5.4,5.5,5.0,筹码
603185,弘元绿能,5.84,2.5,5.4,6.5,5.0,筹码
000523,红棉股份,5.83,1.0,5.4,6.7,5.0,筹码
000807,云铝股份,5.83,1.0,5.4,6.7,5.0,筹码
000952,广济药业,5.83,1.0,5.4,6.7,5.0,筹码
000981,山子高科,5.83,8.0,5.4,5.7,5.0,筹码
002107,沃华医药,5.83,3.75,5.4,6.3,5.0,筹码
002297,博云新材,5.83,1.0,5.4,6.7,5.0,筹码
002629,仁智股份,5.83,8.0,5.4,5.7,5.0,筹码
002977,天箭科技,5.83,1.0,5.4,6.7,5.0,筹码
600678,四川金顶,5.83,1.0,5.4,6.7,5.0,筹码
600756,浪潮软件,5.83,1.0,5.4,6.7,5.0,筹码
603895,天永智能,5.83,3.75,5.4,6.3,5.0,筹码
002383,合众思壮,5.82,1.0,8.1,6.3,5.0,筹码
002400,省广集团,5.82,5.75,5.4,6.0,5.0,筹码
002916,深南电路,5.82,5.75,5.4,6.0,5.0,筹码
002978,安宁股份,5.82,5.75,5.4,6.0,5.0,筹码
600682,南京新百,5.82,1.0,8.1,6.3,5.0,筹码
603360,百傲化学,5.82,1.0,8.1,6.3,5.0,筹码
002119,康强电子,5.81,6.5,8.1,5.5,5.0,筹码
002606,大连电瓷,5.81,3.0,8.1,6.0,5.0,筹码
600075,新疆天业,5.81,3.0,8.1,6.0,5.0,筹码
600237,铜峰电子,5.81,2.5,7.2,6.2,5.0,筹码
603993,洛阳钼业,5.81,3.0,8.1,6.0,5.0,筹码
002197,证通电子,5.8,3.5,5.4,6.3,5.0,筹码
002315,焦点科技,5.8,7.0,5.4,5.8,5.0,筹码
600765,中航重机,5.8,4.25,8.1,5.8,5.0,筹码
000070,特发信息,5.79,2.0,5.4,6.5,5.0,筹码
000955,欣龙控股,5.79,2.0,5.4,6.5,5.0,筹码
002196,方正电机,5.79,2.0,5.4,6.5,5.0,筹码
002884,凌霄泵业,5.79,2.0,5.4,6.5,5.0,筹码
002995,天地在线,5.79,9.0,5.4,5.5,5.0,筹码
600426,华鲁恒升,5.79,2.0,5.4,6.5,5.0,筹码
600768,宁波富邦,5.79,2.0,5.4,6.5,5.0,筹码
000679,大连友谊,5.78,3.25,5.4,6.3,5.0,筹码
002346,柘中股份,5.78,6.75,5.4,5.8,5.0,筹码
600307,酒钢宏兴,5.77,5.25,5.4,6.0,5.0,筹码
601020,华钰矿业,5.77,3.5,7.2,6.0,5.0,筹码
002029,七匹狼,5.76,2.5,8.1,6.0,5.0,筹码
002066,瑞泰科技,5.76,2.5,8.1,6.0,5.0,筹码
002222,福晶科技,5.76,2.5,8.1,6.0,5.0,筹码
600352,浙江龙盛,5.76,2.5,8.1,6.0,5.0,筹码
601600,中国铝业,5.76,2.5,8.1,6.0,5.0,筹码
603067,振华股份,5.76,2.5,8.1,6.0,5.0,筹码
000833,粤桂股份,5.75,1.0,8.1,6.2,5.0,筹码
002937,兴瑞科技,5.75,1.0,8.1,6.2,5.0,筹码
600232,金鹰股份,5.75,1.0,8.1,6.2,5.0,筹码
600531,豫光金铅,5.75,8.0,8.1,5.2,5.0,筹码
601133,柏诚股份,5.75,1.0,8.1,6.2,5.0,筹码
603681,永冠新材,5.75,1.0,8.1,6.2,5.0,筹码
002163,海南发展,5.74,1.5,5.4,6.5,5.0,筹码
002810,山东赫达,5.74,5.75,8.1,5.5,5.0,筹码
600179,安通控股,5.74,1.5,5.4,6.5,5.0,筹码
600271,航天信息,5.74,1.5,5.4,6.5,5.0,筹码
600273,嘉化能源,5.74,5.75,8.1,5.5,5.0,筹码
603665,康隆达,5.74,1.5,5.4,6.5,5.0,筹码
600354,敦煌种业,5.73,1.0,7.2,6.3,5.0,筹码
600459,贵研铂业,5.73,4.25,8.1,5.7,5.0,筹码
603701,德宏股份,5.73,6.25,5.4,5.8,5.0,筹码
002115,三维通信,5.71,4.75,5.4,6.0,5.0,筹码
002153,石基信息,5.71,4.75,5.4,6.0,5.0,筹码
002394,联发股份,5.71,2.0,8.1,6.0,5.0,筹码
002478,常宝股份,5.71,2.0,8.1,6.0,5.0,筹码
002555,三七互娱,5.71,4.75,5.4,6.0,5.0,筹码
600881,亚泰集团,5.71,4.75,5.4,6.0,5.0,筹码
600641,先导基电,5.7,6.0,5.4,5.8,5.0,筹码
603408,建霖家居,5.7,2.5,5.4,6.3,5.0,筹码
603988,中电电机,5.7,6.0,5.4,5.8,5.0,筹码
000423,东阿阿胶,5.69,1.0,5.4,6.5,5.0,筹码
000663,永安林业,5.69,1.0,5.4,6.5,5.0,筹码
000797,中国武夷,5.69,1.0,5.4,6.5,5.0,筹码
000825,太钢不锈,5.69,1.0,5.4,6.5,5.0,筹码
000901,航天科技,5.69,1.0,5.4,6.5,5.0,筹码
002121,科陆电子,5.69,8.0,5.4,5.5,5.0,筹码
002235,安妮股份,5.69,1.0,5.4,6.5,5.0,筹码
002318,久立特材,5.69,1.0,5.4,6.5,5.0,筹码
002348,高乐股份,5.69,1.0,5.4,6.5,5.0,筹码
002474,榕基软件,5.69,1.0,5.4,6.5,5.0,筹码
002560,通达股份,5.69,1.0,5.4,6.5,5.0,筹码
002572,索菲亚,5.69,1.0,5.4,6.5,5.0,筹码
002910,庄园牧场,5.69,1.0,5.4,6.5,5.0,筹码
600141,兴发集团,5.69,1.0,5.4,6.5,5.0,筹码
600319,亚星化学,5.69,1.0,5.4,6.5,5.0,筹码
600378,昊华科技,5.69,5.25,8.1,5.5,5.0,筹码
600538,国发股份,5.69,1.0,5.4,6.5,5.0,筹码
601608,中信重工,5.69,1.0,5.4,6.5,5.0,筹码
603212,赛伍技术,5.69,1.0,5.4,6.5,5.0,筹码
603239,浙江仙通,5.69,5.25,8.1,5.5,5.0,筹码
603391,力聚热能,5.69,1.0,5.4,6.5,5.0,筹码
603699,纽威股份,5.69,1.0,5.4,6.5,5.0,筹码
000923,河钢资源,5.68,3.0,5.4,6.2,5.0,筹码
002554,惠博普,5.68,3.0,5.4,6.2,5.0,筹码
601958,金钼股份,5.68,7.25,8.1,5.2,5.0,筹码
603978,深圳新星,5.68,3.0,5.4,6.2,5.0,筹码
603078,江化微,5.67,6.5,8.1,5.3,5.0,筹码
000917,电广传媒,5.66,1.0,7.2,6.2,5.0,筹码
002518,科士达,5.66,1.5,8.1,6.0,5.0,筹码
000428,华天酒店,5.65,2.0,5.4,6.3,5.0,筹码
601068,中铝国际,5.65,2.0,5.4,6.3,5.0,筹码
603112,华翔股份,5.65,2.0,5.4,6.3,5.0,筹码
000066,中国长城,5.64,7.5,5.4,5.5,5.0,筹码
002493,荣盛石化,5.64,4.75,8.1,5.5,5.0,筹码
002648,卫星化学,5.64,7.5,5.4,5.5,5.0,筹码
002879,长缆科技,5.64,4.75,8.1,5.5,5.0,筹码
600094,大名城,5.64,7.5,5.4,5.5,5.0,筹码
600841,动力新科,5.64,7.5,5.4,5.5,5.0,筹码
603306,华懋科技,5.64,4.75,8.1,5.5,5.0,筹码
603986,兆易创新,5.64,4.75,8.1,5.5,5.0,筹码
000933,神火股份,5.63,2.5,5.4,6.2,5.0,筹码
000620,盈新发展,5.62,2.5,8.1,5.8,5.0,筹码
002008,大族激光,5.62,7.25,5.4,5.5,5.0,筹码
000060,中金岭南,5.61,8.0,8.1,5.0,5.0,筹码
000935,四川双马,5.61,1.0,8.1,6.0,5.0,筹码
000962,东方钽业,5.61,1.0,8.1,6.0,5.0,筹码
002539,云图控股,5.61,1.0,8.1,6.0,5.0,筹码
002643,万润股份,5.61,1.0,8.1,6.0,5.0,筹码
002788,鹭燕医药,5.61,1.0,8.1,6.0,5.0,筹码
603926,铁流股份,5.61,4.5,8.1,5.5,5.0,筹码
000738,航发控制,5.6,5.75,8.1,5.3,5.0,筹码
002856,美芝股份,5.6,1.5,5.4,6.3,5.0,筹码
600900,长江电力,5.6,1.5,5.4,6.3,5.0,筹码
603031,安孚科技,5.6,5.75,8.1,5.3,5.0,筹码
603037,凯众股份,5.6,6.5,8.1,5.2,5.0,筹码
601166,兴业银行,5.59,3.5,5.4,6.0,5.0,筹码
603773,沃格光电,5.59,7.0,5.4,5.5,5.0,筹码
000863,三湘印象,5.58,2.0,5.4,6.2,5.0,筹码
002585,双星新材,5.57,3.25,5.4,6.0,5.0,筹码
603327,福蓉科技,5.57,2.0,8.1,5.8,5.0,筹码
002471,中超控股,5.56,5.25,5.4,5.7,5.0,筹码
600176,中国巨石,5.56,7.5,8.1,5.0,5.0,筹码
002466,天齐锂业,5.55,1.0,5.4,6.3,5.0,筹码
002491,通鼎互联,5.55,1.0,5.4,6.3,5.0,筹码
600477,杭萧钢构,5.55,4.75,7.2,5.5,5.0,筹码
601606,长城军工,5.55,1.0,5.4,6.3,5.0,筹码
002092,中泰化学,5.54,3.0,5.4,6.0,5.0,筹码
002246,北化股份,5.54,6.5,5.4,5.5,5.0,筹码
603285,键邦股份,5.54,6.5,5.4,5.5,5.0,筹码
000301,东方盛虹,5.53,4.25,5.4,5.8,5.0,筹码
000695,滨海能源,5.53,1.5,5.4,6.2,5.0,筹码
002571,德力股份,5.53,1.5,5.4,6.2,5.0,筹码
002347,泰尔股份,5.52,6.25,5.4,5.5,5.0,筹码
000880,潍柴重机,5.51,7.0,8.1,5.0,5.0,筹码
002258,利尔化学,5.51,3.5,8.1,5.5,5.0,筹码
600230,沧州大化,5.5,2.0,8.1,5.7,5.0,筹码
600399,抚顺特钢,5.5,4.75,8.1,5.3,5.0,筹码
603028,赛福天,5.5,4.0,5.4,5.8,5.0,筹码
603138,海量数据,5.5,7.5,5.4,5.3,5.0,筹码
000048,京基智农,5.49,6.0,5.4,5.5,5.0,筹码
000078,海王生物,5.49,2.5,5.4,6.0,5.0,筹码
002028,思源电气,5.49,2.5,5.4,6.0,5.0,筹码
002595,豪迈科技,5.49,2.5,5.4,6.0,5.0,筹码
600191,华资实业,5.49,2.5,5.4,6.0,5.0,筹码
000838,财信发展,5.48,1.0,5.4,6.2,5.0,筹码
002279,久其软件,5.48,1.0,5.4,6.2,5.0,筹码
002596,海南瑞泽,5.48,1.0,5.4,6.2,5.0,筹码
600343,航天动力,5.48,1.0,5.4,6.2,5.0,筹码
600875,东方电气,5.48,1.0,5.4,6.2,5.0,筹码
601168,西部矿业,5.48,1.0,5.4,6.2,5.0,筹码
603065,宿迁联盛,5.48,3.75,5.4,5.8,5.0,筹码
603355,莱克电气,5.48,1.0,5.4,6.2,5.0,筹码
603601,再升科技,5.48,1.0,5.4,6.2,5.0,筹码
601992,金隅集团,5.47,5.75,5.4,5.5,5.0,筹码
603127,昭衍新药,5.47,5.75,5.4,5.5,5.0,筹码
000636,风华高科,5.46,3.0,8.1,5.5,5.0,筹码
600201,生物股份,5.46,2.5,7.2,5.7,5.0,筹码
002208,合肥城建,5.44,2.0,5.4,6.0,5.0,筹码
600036,招商银行,5.44,2.0,5.4,6.0,5.0,筹码
600302,标准股份,5.44,2.0,5.4,6.0,5.0,筹码
600331,宏达股份,5.44,2.0,5.4,6.0,5.0,筹码
600986,浙文互联,5.43,4.75,8.1,5.2,5.0,筹码
002426,胜利精密,5.42,5.25,5.4,5.5,5.0,筹码
600268,国电南自,5.41,2.5,8.1,5.5,5.0,筹码
603533,掌阅科技,5.4,3.0,5.4,5.8,5.0,筹码
000753,漳州发展,5.39,1.5,5.4,6.0,5.0,筹码
002756,永兴材料,5.39,1.5,5.4,6.0,5.0,筹码
600490,鹏欣资源,5.39,1.5,5.4,6.0,5.0,筹码
603122,合富中国,5.39,1.5,5.4,6.0,5.0,筹码
603278,大业股份,5.39,5.0,5.4,5.5,5.0,筹码
600558,大西洋,5.38,1.0,7.2,5.8,5.0,筹码
600537,亿晶光电,5.37,4.75,5.4,5.5,5.0,筹码
002156,通富微电,5.36,5.5,8.1,5.0,5.0,筹码
600219,南山铝业,5.36,2.0,8.1,5.5,5.0,筹码
603680,今创集团,5.35,3.25,8.1,5.3,5.0,筹码
603730,岱美股份,5.35,4.0,8.1,5.2,5.0,筹码
000632,三木集团,5.34,1.0,5.4,6.0,5.0,筹码
000798,中水渔业,5.34,1.0,5.4,6.0,5.0,筹码
002309,中利集团,5.34,1.0,5.4,6.0,5.0,筹码
002326,永太科技,5.34,1.0,5.4,6.0,5.0,筹码
002565,顺灏股份,5.34,1.0,5.4,6.0,5.0,筹码
600151,航天机电,5.34,1.0,5.4,6.0,5.0,筹码
600973,宝胜股份,5.34,1.0,5.4,6.0,5.0,筹码
601399,国机重装,5.34,1.0,5.4,6.0,5.0,筹码
601700,风范股份,5.34,1.0,5.4,6.0,5.0,筹码
603023,威帝股份,5.34,1.0,5.4,6.0,5.0,筹码
002409,雅克科技,5.31,6.25,5.4,5.2,5.0,筹码
002452,长高电新,5.31,1.5,8.1,5.5,5.0,筹码
002667,威领股份,5.3,2.0,5.4,5.8,5.0,筹码
600955,维远股份,5.3,3.5,8.1,5.2,5.0,筹码
000592,平潭发展,5.28,2.5,5.4,5.7,5.0,筹码
000659,珠海中富,5.28,2.5,5.4,5.7,5.0,筹码
002009,天奇股份,5.27,7.25,5.4,5.0,5.0,筹码
002487,大金重工,5.27,2.5,8.1,5.3,5.0,筹码
000572,海马汽车,5.26,1.0,8.1,5.5,5.0,筹码
600877,电科芯片,5.26,1.0,8.1,5.5,5.0,筹码
601611,中国核建,5.26,1.0,8.1,5.5,5.0,筹码
601615,明阳智能,5.25,8.5,5.4,4.8,5.0,筹码
000559,万向钱潮,5.24,7.75,8.1,4.5,5.0,筹码
000975,山金国际,5.24,4.25,8.1,5.0,5.0,筹码
000036,华联控股,5.23,2.0,5.4,5.7,5.0,筹码
002361,神剑股份,5.23,2.0,5.4,5.7,5.0,筹码
000850,华茂股份,5.22,2.0,8.1,5.3,5.0,筹码
002135,东南网架,5.22,2.0,8.1,5.3,5.0,筹码
603458,勘设股份,5.22,6.75,5.4,5.0,5.0,筹码
002985,北摩高科,5.21,5.25,5.4,5.2,5.0,筹码
000546,金圆股份,5.2,1.0,5.4,5.8,5.0,筹码
601601,中国太保,5.2,1.0,5.4,5.8,5.0,筹码
603130,云中马,5.2,2.5,8.1,5.2,5.0,筹码
603568,伟明环保,5.2,1.0,5.4,5.8,5.0,筹码
002240,盛新锂能,5.19,3.0,5.4,5.5,5.0,筹码
